begin	end	entityId	entityKind
3	4	e_t_6_60_0	PER
4	23	e_t_6_60_1	PER
25	26	e_t_6_60_2	PER
26	40	e_t_6_60_3	PER
42	63	e_t_6_60_4	PER
65	67	e_t_6_60_5	PER
67	78	e_t_6_60_6	PER
80	83	e_t_6_60_7	PER
83	99	e_t_6_60_8	PER
101	102	e_t_6_60_9	PER
101	122	e_t_6_60_10	PER
124	140	e_t_6_60_11	PER
142	145	e_t_6_60_12	PER
145	160	e_t_6_60_13	PER
162	164	e_t_6_60_14	PER
164	177	e_t_6_60_15	PER
181	184	e_t_6_60_16	PER
184	196	e_t_6_60_17	PER
198	199	e_t_6_60_18	LOC
199	202	e_t_6_60_19	LOC
202	205	e_t_6_60_20	LOC
252	259	e_t_6_60_21	PER
264	266	e_t_6_60_22	LOC
266	271	e_t_6_60_23	LOC
289	292	e_t_6_60_24	LOCderiv
292	294	e_t_6_60_25	LOCderiv
331	337	e_t_6_60_26	LOC
341	345	e_t_6_60_27	LOC
519	527	e_t_6_60_28	LOC
531	537	e_t_6_60_29	LOC
574	581	e_t_6_60_30	LOCderiv
604	609	e_t_6_60_31	LOC
613	621	e_t_6_60_32	LOC
644	650	e_t_6_60_33	LOC
651	668	e_t_6_60_34	PER
730	738	e_t_6_60_35	LOCderiv
1346	1351	e_t_6_60_36	LOC
1355	1357	e_t_6_60_37	LOC
1357	1363	e_t_6_60_38	LOC
1556	1562	e_t_6_60_39	LOC
1566	1568	e_t_6_60_40	LOC
1568	1573	e_t_6_60_41	LOC
1665	1671	e_t_6_60_42	LOC
1671	1676	e_t_6_60_43	LOC
