begin	end	entityId	entityKind
36	38	e_n_12_21_0	SHP
38	45	e_n_12_21_1	SHP
47	62	e_n_12_21_2	SHP
66	67	e_n_12_21_3	SHP
67	76	e_n_12_21_4	SHP
81	85	e_n_12_21_5	LOC
85	88	e_n_12_21_6	LOC
95	104	e_n_12_21_7	SHP
109	114	e_n_12_21_8	LOC
141	148	e_n_12_21_9	SHP
233	245	e_n_12_21_10	LOC
291	300	e_n_12_21_11	LOCderiv
309	313	e_n_12_21_12	SHP
313	315	e_n_12_21_13	SHP
319	326	e_n_12_21_14	LOC
355	365	e_n_12_21_15	ORG
499	503	e_n_12_21_16	LOC
503	506	e_n_12_21_17	LOC
559	563	e_n_12_21_18	LOC
563	566	e_n_12_21_19	LOC
1432	1442	e_n_12_21_20	ORG
1568	1582	e_n_12_21_21	SHP
1598	1606	e_n_12_21_22	LOC
1638	1645	e_n_12_21_23	LOC
1670	1678	e_n_12_21_24	SHP
1729	1737	e_n_12_21_25	LOC
1802	1806	e_n_12_21_26	LOC
1806	1809	e_n_12_21_27	LOC
