begin	end	entityId	entityKind
4	6	e_t_6_40_0	PER
6	18	e_t_6_40_1	PER
20	21	e_t_6_40_2	PER
21	24	e_t_6_40_3	PER
24	40	e_t_6_40_4	PER
42	63	e_t_6_40_5	PER
65	68	e_t_6_40_6	PER
68	80	e_t_6_40_7	PER
82	83	e_t_6_40_8	PER
83	97	e_t_6_40_9	PER
99	101	e_t_6_40_10	PER
101	112	e_t_6_40_11	PER
114	116	e_t_6_40_12	PER
116	125	e_t_6_40_13	PER
127	143	e_t_6_40_14	PER
145	146	e_t_6_40_15	PER
146	158	e_t_6_40_16	PER
160	161	e_t_6_40_17	PER
161	164	e_t_6_40_18	PER
164	180	e_t_6_40_19	PER
182	183	e_t_6_40_20	PER
182	195	e_t_6_40_21	PER
197	200	e_t_6_40_22	PER
200	216	e_t_6_40_23	PER
220	223	e_t_6_40_24	PER
223	236	e_t_6_40_25	PER
238	239	e_t_6_40_26	LOC
239	242	e_t_6_40_27	LOC
242	245	e_t_6_40_28	LOC
