begin	end	entityId	entityKind
6	25	e_6_28_0	PER
27	29	e_6_28_1	PER
29	41	e_6_28_2	PER
43	44	e_6_28_3	PER
44	47	e_6_28_4	PER
47	63	e_6_28_5	PER
65	67	e_6_28_6	PER
67	77	e_6_28_7	PER
79	81	e_6_28_8	PER
81	91	e_6_28_9	PER
93	108	e_6_28_10	PER
110	131	e_6_28_11	PER
133	136	e_6_28_12	PER
136	148	e_6_28_13	PER
150	151	e_6_28_14	PER
151	154	e_6_28_15	PER
154	165	e_6_28_16	PER
167	180	e_6_28_17	PER
184	185	e_6_28_18	PER
185	188	e_6_28_19	PER
188	204	e_6_28_20	PER
206	207	e_6_28_21	LOC
207	210	e_6_28_22	LOC
210	213	e_6_28_23	LOC
356	362	e_6_28_24	LOCderiv
364	374	e_6_28_25	SHP
378	383	e_6_28_26	SHP
388	397	e_6_28_27	SHP
426	432	e_6_28_28	LOC
437	446	e_6_28_29	SHP
456	459	e_6_28_30	LOC
459	462	e_6_28_31	LOC
529	534	e_6_28_32	LOC
599	605	e_6_28_33	PER
646	649	e_6_28_34	PER
763	770	e_6_28_35	LOC
811	819	e_6_28_36	LOC
823	829	e_6_28_37	LOC
1009	1022	e_6_28_38	PER
1042	1055	e_6_28_39	PER
1100	1117	e_6_28_40	ORG
1119	1127	e_6_28_41	PER
1162	1172	e_6_28_42	SHP
1194	1198	e_6_28_43	LOC
