begin	end	entityId	entityKind
20	30	e_n_6_18_0	SHP
32	46	e_n_6_18_1	SHP
48	54	e_n_6_18_2	SHP
58	68	e_n_6_18_3	SHP
77	82	e_n_6_18_4	ORG
83	92	e_n_6_18_5	LOC
94	104	e_n_6_18_6	SHP
110	116	e_n_6_18_7	LOC
116	120	e_n_6_18_8	LOC
122	126	e_n_6_18_9	SHP
132	135	e_n_6_18_10	LOC
135	137	e_n_6_18_11	LOC
139	145	e_n_6_18_12	SHP
151	153	e_n_6_18_13	LOC
153	157	e_n_6_18_14	LOC
157	160	e_n_6_18_15	LOC
162	165	e_n_6_18_16	SHP
165	171	e_n_6_18_17	SHP
177	180	e_n_6_18_18	LOC
180	181	e_n_6_18_19	LOC
181	182	e_n_6_18_20	LOC
186	197	e_n_6_18_21	SHP
203	205	e_n_6_18_22	LOC
205	206	e_n_6_18_23	LOC
206	212	e_n_6_18_24	LOC
272	289	e_n_6_18_25	PER
311	321	e_n_6_18_26	SHP
326	332	e_n_6_18_27	LOC
357	362	e_n_6_18_28	LOC
391	395	e_n_6_18_29	LOC
395	398	e_n_6_18_30	LOC
416	427	e_n_6_18_31	LOCderiv
445	450	e_n_6_18_32	LOC
469	479	e_n_6_18_33	ORG
599	604	e_n_6_18_34	LOC
608	618	e_n_6_18_35	LOC
689	694	e_n_6_18_36	PER
731	746	e_n_6_18_37	LOC
787	802	e_n_6_18_38	PER
824	827	e_n_6_18_39	LOC
827	831	e_n_6_18_40	LOC
868	872	e_n_6_18_41	LOC
872	875	e_n_6_18_42	LOC
923	926	e_n_6_18_43	LOC
926	930	e_n_6_18_44	LOC
1082	1087	e_n_6_18_45	LOC
1211	1216	e_n_6_18_46	LOC
1283	1293	e_n_6_18_47	LOC
1354	1362	e_n_6_18_48	PER
1392	1399	e_n_6_18_49	PER
1436	1441	e_n_6_18_50	LOC
1503	1506	e_n_6_18_51	LOC
1506	1510	e_n_6_18_52	LOC
1643	1646	e_n_6_18_53	PER
1647	1651	e_n_6_18_54	PER
1667	1673	e_n_6_18_55	LOC
1688	1697	e_n_6_18_56	PER
1734	1736	e_n_6_18_57	LOC
1736	1739	e_n_6_18_58	LOC
1802	1811	e_n_6_18_59	PER
