begin	end	entityId	entityKind
0	4	e_n_11_11_0	LOC
4	7	e_n_11_11_1	LOC
66	72	e_n_11_11_2	SHP
75	99	e_n_11_11_3	SHP
103	105	e_n_11_11_4	SHP
105	114	e_n_11_11_5	SHP
146	155	e_n_11_11_6	LOC
307	311	e_n_11_11_7	LOC
418	420	e_n_11_11_8	SHP
420	426	e_n_11_11_9	SHP
433	434	e_n_11_11_10	SHP
434	442	e_n_11_11_11	SHP
461	467	e_n_11_11_12	SHP
480	488	e_n_11_11_13	SHP
554	563	e_n_11_11_14	LOC
927	932	e_n_11_11_15	LOC
1024	1034	e_n_11_11_16	SHP
1086	1091	e_n_11_11_17	SHP
1170	1180	e_n_11_11_18	ORG
1210	1214	e_n_11_11_19	LOC
1386	1391	e_n_11_11_20	LOCderiv
1410	1421	e_n_11_11_21	SHP
1428	1438	e_n_11_11_22	SHP
1500	1507	e_n_11_11_23	LOC
1586	1594	e_n_11_11_24	LOCderiv
1712	1716	e_n_11_11_25	LOC
1716	1719	e_n_11_11_26	LOC
1755	1765	e_n_11_11_27	ORG
1853	1856	e_n_11_11_28	LOC
1856	1860	e_n_11_11_29	LOC
1864	1870	e_n_11_11_30	LOC
