begin	end	entityId	entityKind
4	5	e_7_23_0	PER
5	24	e_7_23_1	PER
26	29	e_7_23_2	PER
29	41	e_7_23_3	PER
43	46	e_7_23_4	PER
46	49	e_7_23_5	PER
49	59	e_7_23_6	PER
61	62	e_7_23_7	PER
62	65	e_7_23_8	PER
65	77	e_7_23_9	PER
79	89	e_7_23_10	PER
91	106	e_7_23_11	PER
108	110	e_7_23_12	PER
110	130	e_7_23_13	PER
134	136	e_7_23_14	PER
136	138	e_7_23_15	PER
138	149	e_7_23_16	PER
151	152	e_7_23_17	LOC
152	155	e_7_23_18	LOC
155	158	e_7_23_19	LOC
295	307	e_7_23_20	LOC
339	346	e_7_23_21	LOC
354	370	e_7_23_22	SHP
435	443	e_7_23_23	SHP
459	466	e_7_23_24	SHP
478	483	e_7_23_25	ORG
484	493	e_7_23_26	LOC
625	632	e_7_23_27	SHP
670	680	e_7_23_28	SHP
718	727	e_7_23_29	SHP
775	784	e_7_23_30	SHP
790	795	e_7_23_31	LOCderiv
795	797	e_7_23_32	LOCderiv
847	866	e_7_23_33	SHP
912	920	e_7_23_34	LOC
966	971	e_7_23_35	LOCderiv
971	973	e_7_23_36	LOCderiv
1014	1021	e_7_23_37	SHP
1028	1032	e_7_23_38	SHP
1032	1037	e_7_23_39	SHP
1061	1068	e_7_23_40	LOC
1312	1317	e_7_23_41	LOCderiv
1317	1320	e_7_23_42	LOCderiv
1406	1412	e_7_23_43	LOCderiv
1423	1433	e_7_23_44	SHP
1465	1469	e_7_23_45	SHP
1473	1481	e_7_23_46	SHP
1524	1531	e_7_23_47	LOC
1587	1595	e_7_23_48	SHP
1612	1617	e_7_23_49	LOC
1640	1648	e_7_23_50	SHP
1652	1660	e_7_23_51	SHP
