begin	end	entityId	entityKind
7	26	e_6_19_0	PER
28	30	e_6_19_1	PER
30	42	e_6_19_2	PER
44	46	e_6_19_3	PER
46	56	e_6_19_4	PER
58	59	e_6_19_5	PER
59	62	e_6_19_6	PER
62	78	e_6_19_7	PER
80	82	e_6_19_8	PER
82	92	e_6_19_9	PER
94	109	e_6_19_10	PER
111	124	e_6_19_11	PER
128	134	e_6_19_12	PER
134	137	e_6_19_13	PER
137	149	e_6_19_14	PER
151	152	e_6_19_15	LOC
152	155	e_6_19_16	LOC
155	158	e_6_19_17	LOC
261	265	e_6_19_18	LOC
265	273	e_6_19_19	LOC
278	280	e_6_19_20	SHP
280	286	e_6_19_21	SHP
363	371	e_6_19_22	SHP
388	399	e_6_19_23	SHP
411	422	e_6_19_24	SHP
535	540	e_6_19_25	SHP
546	555	e_6_19_26	LOC
562	563	e_6_19_27	SHP
563	572	e_6_19_28	SHP
578	581	e_6_19_29	LOC
581	583	e_6_19_30	LOC
585	592	e_6_19_31	LOC
692	696	e_6_19_32	LOC
696	699	e_6_19_33	LOC
945	960	e_6_19_34	PER
1087	1092	e_6_19_35	PER
1198	1203	e_6_19_36	LOC
1222	1235	e_6_19_37	ORG
1481	1485	e_6_19_38	LOC
1772	1776	e_6_19_39	ORG
