begin	end	entityId	entityKind
104	106	e_n_3_57_0	LOCderiv
106	110	e_n_3_57_1	LOCderiv
111	125	e_n_3_57_2	SHP
217	219	e_n_3_57_3	LOC
219	223	e_n_3_57_4	LOC
310	322	e_n_3_57_5	LOC
387	393	e_n_3_57_6	LOCderiv
446	452	e_n_3_57_7	LOCderiv
454	462	e_n_3_57_8	SHP
509	515	e_n_3_57_9	LOC
686	693	e_n_3_57_10	LOC
724	730	e_n_3_57_11	LOCderiv
772	778	e_n_3_57_12	LOCderiv
805	810	e_n_3_57_13	LOC
814	818	e_n_3_57_14	LOC
855	860	e_n_3_57_15	LOC
871	876	e_n_3_57_16	LOC
879	895	e_n_3_57_17	PER
924	933	e_n_3_57_18	LOC
937	939	e_n_3_57_19	PER
940	945	e_n_3_57_20	SHP
1023	1025	e_n_3_57_21	LOC
1025	1027	e_n_3_57_22	LOC
1116	1125	e_n_3_57_23	LOC
1288	1292	e_n_3_57_24	LOC
1292	1295	e_n_3_57_25	LOC
1463	1470	e_n_3_57_26	PER
1493	1501	e_n_3_57_27	LOC
1521	1525	e_n_3_57_28	SHP
1525	1529	e_n_3_57_29	LOC
1571	1575	e_n_3_57_30	LOC
1659	1665	e_n_3_57_31	LOC
1675	1678	e_n_3_57_32	LOCderiv
1719	1724	e_n_3_57_33	LOC
