begin	end	entityId	entityKind
5	7	e_t_1_32_0	SHP
7	18	e_t_1_32_1	SHP
20	26	e_t_1_32_2	LOC
192	197	e_t_1_32_3	LOC
210	227	e_t_1_32_4	SHP
314	329	e_t_1_32_5	PER
352	356	e_t_1_32_6	LOC
356	359	e_t_1_32_7	LOC
404	410	e_t_1_32_8	PER
428	433	e_t_1_32_9	SHP
442	447	e_t_1_32_10	SHP
453	458	e_t_1_32_11	LOC
593	603	e_t_1_32_12	SHP
614	630	e_t_1_32_13	SHP
667	672	e_t_1_32_14	LOC
702	707	e_t_1_32_15	LOC
759	765	e_t_1_32_16	LOC
767	773	e_t_1_32_17	LOC
924	926	e_t_1_32_18	LOC
926	931	e_t_1_32_19	LOC
973	981	e_t_1_32_20	LOC
