begin	end	entityId	entityKind
4	41	e_t_2_28_0	PER
43	46	e_t_2_28_1	PER
46	56	e_t_2_28_2	PER
60	61	e_t_2_28_3	PER
60	73	e_t_2_28_4	PER
75	76	e_t_2_28_5	LOC
76	82	e_t_2_28_6	LOC
182	183	e_t_2_28_7	LOC
185	189	e_t_2_28_8	LOC
221	225	e_t_2_28_9	SHP
225	228	e_t_2_28_10	SHP
252	260	e_t_2_28_11	SHP
286	291	e_t_2_28_12	SHP
317	326	e_t_2_28_13	SHP
338	350	e_t_2_28_14	PER
466	467	e_t_2_28_15	SHP
467	476	e_t_2_28_16	SHP
501	510	e_t_2_28_17	SHP
525	534	e_t_2_28_18	SHP
552	560	e_t_2_28_19	PER
599	602	e_t_2_28_20	PER
602	615	e_t_2_28_21	PER
670	677	e_t_2_28_22	SHP
696	702	e_t_2_28_23	PER
747	768	e_t_2_28_24	LOC
817	818	e_t_2_28_25	LOC
820	824	e_t_2_28_26	LOC
884	893	e_t_2_28_27	ORG
898	907	e_t_2_28_28	LOC
1039	1048	e_t_2_28_29	LOC
1070	1074	e_t_2_28_30	PER
1157	1161	e_t_2_28_31	PER
1322	1338	e_t_2_28_32	ORG
