begin	end	entityId	entityKind
101	113	e_n_3_7_0	LOC
144	154	e_n_3_7_1	PER
176	184	e_n_3_7_2	PER
203	207	e_n_3_7_3	LOC
207	210	e_n_3_7_4	LOC
219	221	e_n_3_7_5	PER
273	281	e_n_3_7_6	LOC
327	332	e_n_3_7_7	LOCderiv
332	334	e_n_3_7_8	LOCderiv
583	594	e_n_3_7_9	ORG
692	699	e_n_3_7_10	LOC
701	710	e_n_3_7_11	LOC
714	723	e_n_3_7_12	LOC
728	739	e_n_3_7_13	SHP
748	756	e_n_3_7_14	LOC
838	842	e_n_3_7_15	ORG
897	898	e_n_3_7_16	PER
898	901	e_n_3_7_17	PER
901	902	e_n_3_7_18	LOC
952	957	e_n_3_7_19	SHP
963	969	e_n_3_7_20	LOC
1005	1010	e_n_3_7_21	PER
1021	1026	e_n_3_7_22	PER
1086	1088	e_n_3_7_23	LOC
1088	1090	e_n_3_7_24	LOC
1144	1152	e_n_3_7_25	SHP
1182	1183	e_n_3_7_26	SHP
1183	1189	e_n_3_7_27	SHP
1207	1216	e_n_3_7_28	PER
1229	1239	e_n_3_7_29	PER
1244	1250	e_n_3_7_30	SHP
1281	1286	e_n_3_7_31	LOC
1328	1336	e_n_3_7_32	SHP
1389	1390	e_n_3_7_33	SHP
1390	1399	e_n_3_7_34	SHP
1415	1418	e_n_3_7_35	LOC
1418	1423	e_n_3_7_36	LOC
1438	1450	e_n_3_7_37	PER
1481	1492	e_n_3_7_38	PER
1495	1511	e_n_3_7_39	PER
1559	1562	e_n_3_7_40	PER
1562	1569	e_n_3_7_41	PER
