begin	end	entityId	entityKind
91	93	e_n_6_60_0	SHP
93	99	e_n_6_60_1	SHP
146	158	e_n_6_60_2	LOC
164	167	e_n_6_60_3	LOC
167	168	e_n_6_60_4	LOC
168	171	e_n_6_60_5	LOC
189	195	e_n_6_60_6	SHP
208	215	e_n_6_60_7	SHP
222	228	e_n_6_60_8	SHP
524	536	e_n_6_60_9	PER
568	572	e_n_6_60_10	LOC
680	686	e_n_6_60_11	LOC
907	911	e_n_6_60_12	LOC
911	914	e_n_6_60_13	LOC
1072	1076	e_n_6_60_14	SHP
1083	1093	e_n_6_60_15	SHP
1281	1291	e_n_6_60_16	SHP
1322	1327	e_n_6_60_17	SHP
1353	1362	e_n_6_60_18	SHP
1415	1420	e_n_6_60_19	LOC
1468	1471	e_n_6_60_20	LOC
1471	1475	e_n_6_60_21	LOC
1514	1519	e_n_6_60_22	LOC
1520	1535	e_n_6_60_23	PER
1627	1635	e_n_6_60_24	ORG
1679	1683	e_n_6_60_25	LOC
1703	1706	e_n_6_60_26	LOC
1706	1710	e_n_6_60_27	LOC
