begin	end	entityId	entityKind
7	9	e_4_3_0	PER
9	22	e_4_3_1	PER
24	25	e_4_3_2	PER
24	27	e_4_3_3	PER
27	41	e_4_3_4	PER
43	44	e_4_3_5	PER
43	61	e_4_3_6	PER
63	65	e_4_3_7	PER
65	74	e_4_3_8	PER
76	78	e_4_3_9	PER
78	93	e_4_3_10	PER
95	98	e_4_3_11	PER
98	112	e_4_3_12	PER
114	117	e_4_3_13	PER
117	121	e_4_3_14	PER
121	130	e_4_3_15	PER
132	134	e_4_3_16	PER
134	148	e_4_3_17	PER
152	154	e_4_3_18	PER
154	157	e_4_3_19	PER
157	166	e_4_3_20	PER
168	169	e_4_3_21	LOC
169	172	e_4_3_22	LOC
172	175	e_4_3_23	LOC
310	318	e_4_3_24	LOC
322	325	e_4_3_25	LOC
325	328	e_4_3_26	LOC
337	343	e_4_3_27	SHP
373	383	e_4_3_28	SHP
431	435	e_4_3_29	LOC
458	467	e_4_3_30	SHP
503	515	e_4_3_31	PER
528	531	e_4_3_32	LOC
531	535	e_4_3_33	LOC
704	710	e_4_3_34	LOC
721	732	e_4_3_35	PER
754	767	e_4_3_36	PER
796	801	e_4_3_37	LOC
1024	1034	e_4_3_38	PER
1062	1070	e_4_3_39	SHP
1122	1130	e_4_3_40	PER
1139	1147	e_4_3_41	LOC
1256	1261	e_4_3_42	ORG
1589	1601	e_4_3_43	LOC
1619	1626	e_4_3_44	LOC
