begin	end	entityId	entityKind
8	9	e_t_11_37_0	PER
9	33	e_t_11_37_1	PER
35	63	e_t_11_37_2	PER
65	68	e_t_11_37_3	PER
68	80	e_t_11_37_4	PER
82	84	e_t_11_37_5	PER
84	94	e_t_11_37_6	PER
96	98	e_t_11_37_7	PER
98	112	e_t_11_37_8	PER
114	116	e_t_11_37_9	PER
116	128	e_t_11_37_10	PER
130	132	e_t_11_37_11	PER
132	150	e_t_11_37_12	PER
152	155	e_t_11_37_13	PER
155	181	e_t_11_37_14	PER
185	186	e_t_11_37_15	PER
186	188	e_t_11_37_16	PER
188	204	e_t_11_37_17	PER
206	207	e_t_11_37_18	LOC
207	210	e_t_11_37_19	LOC
210	213	e_t_11_37_20	LOC
315	319	e_t_11_37_21	LOC
319	325	e_t_11_37_22	LOC
329	335	e_t_11_37_23	LOC
335	336	e_t_11_37_24	LOC
373	377	e_t_11_37_25	LOC
377	380	e_t_11_37_26	LOC
413	414	e_t_11_37_27	SHP
414	423	e_t_11_37_28	SHP
427	435	e_t_11_37_29	SHP
448	453	e_t_11_37_30	LOCderiv
809	819	e_t_11_37_31	ORG
1034	1043	e_t_11_37_32	ORG
1285	1286	e_t_11_37_33	SHP
1286	1291	e_t_11_37_34	SHP
1585	1598	e_t_11_37_35	SHP
1603	1608	e_t_11_37_36	LOC
1612	1615	e_t_11_37_37	LOC
1615	1620	e_t_11_37_38	LOC
1641	1653	e_t_11_37_39	PER
1657	1667	e_t_11_37_40	PER
