begin	end	entityId	entityKind
4	5	e_4_27_0	PER
4	22	e_4_27_1	PER
24	27	e_4_27_2	PER
27	29	e_4_27_3	PER
29	41	e_4_27_4	PER
43	57	e_4_27_5	PER
59	60	e_4_27_6	PER
59	73	e_4_27_7	PER
75	76	e_4_27_8	PER
76	94	e_4_27_9	PER
96	98	e_4_27_10	PER
98	112	e_4_27_11	PER
116	119	e_4_27_12	PER
119	122	e_4_27_13	PER
122	129	e_4_27_14	PER
131	132	e_4_27_15	LOC
132	135	e_4_27_16	LOC
135	138	e_4_27_17	LOC
219	221	e_4_27_18	SHP
221	225	e_4_27_19	SHP
267	274	e_4_27_20	LOC
359	367	e_4_27_21	LOC
394	399	e_4_27_22	LOC
433	439	e_4_27_23	LOC
440	447	e_4_27_24	PER
597	611	e_4_27_25	PER
612	613	e_4_27_26	PER
648	652	e_4_27_27	LOC
689	696	e_4_27_28	LOC
754	761	e_4_27_29	LOC
777	783	e_4_27_30	LOC
787	793	e_4_27_31	LOC
840	843	e_4_27_32	LOC
843	844	e_4_27_33	LOC
857	867	e_4_27_34	PER
888	896	e_4_27_35	LOC
902	907	e_4_27_36	LOC
948	957	e_4_27_37	PER
1037	1045	e_4_27_38	LOC
1270	1279	e_4_27_39	PER
1467	1475	e_4_27_40	LOC
1620	1626	e_4_27_41	LOC
