begin	end	entityId	entityKind
6	8	e_t_1_64_0	PER
8	26	e_t_1_64_1	PER
28	30	e_t_1_64_2	PER
30	41	e_t_1_64_3	PER
47	59	e_t_1_64_4	PER
63	65	e_t_1_64_5	PER
65	68	e_t_1_64_6	PER
68	81	e_t_1_64_7	PER
83	84	e_t_1_64_8	LOC
84	90	e_t_1_64_9	LOC
120	126	e_t_1_64_10	LOC
307	313	e_t_1_64_11	LOC
355	356	e_t_1_64_12	LOCderiv
356	359	e_t_1_64_13	LOCderiv
359	364	e_t_1_64_14	LOCderiv
508	514	e_t_1_64_15	LOC
540	547	e_t_1_64_16	LOC
619	626	e_t_1_64_17	LOC
668	674	e_t_1_64_18	LOC
787	788	e_t_1_64_19	LOCderiv
788	790	e_t_1_64_20	LOCderiv
790	793	e_t_1_64_21	LOCderiv
798	803	e_t_1_64_22	ORG
875	881	e_t_1_64_23	LOC
924	925	e_t_1_64_24	LOCderiv
925	928	e_t_1_64_25	LOCderiv
933	938	e_t_1_64_26	ORG
973	978	e_t_1_64_27	LOCderiv
978	982	e_t_1_64_28	LOCderiv
1038	1043	e_t_1_64_29	ORG
1066	1068	e_t_1_64_30	LOC
1068	1072	e_t_1_64_31	LOC
1179	1185	e_t_1_64_32	LOC
1298	1304	e_t_1_64_33	LOC
1401	1403	e_t_1_64_34	LOC
1403	1407	e_t_1_64_35	LOC
1441	1448	e_t_1_64_36	LOC
1499	1505	e_t_1_64_37	LOC
1674	1679	e_t_1_64_38	LOC
