begin	end	entityId	entityKind
5	6	e_6_71_0	PER
6	25	e_6_71_1	PER
27	28	e_6_71_2	PER
28	42	e_6_71_3	PER
44	65	e_6_71_4	PER
67	70	e_6_71_5	PER
70	86	e_6_71_6	PER
88	104	e_6_71_7	PER
106	109	e_6_71_8	PER
109	121	e_6_71_9	PER
123	125	e_6_71_10	PER
125	138	e_6_71_11	PER
140	141	e_6_71_12	PER
141	144	e_6_71_13	PER
144	160	e_6_71_14	PER
162	164	e_6_71_15	PER
164	178	e_6_71_16	PER
180	198	e_6_71_17	PER
200	201	e_6_71_18	PER
201	204	e_6_71_19	PER
204	216	e_6_71_20	PER
218	228	e_6_71_21	PER
232	234	e_6_71_22	PER
234	255	e_6_71_23	PER
257	258	e_6_71_24	LOC
258	261	e_6_71_25	LOC
261	264	e_6_71_26	LOC
437	447	e_6_71_27	LOC
473	479	e_6_71_28	LOC
501	514	e_6_71_29	LOC
583	586	e_6_71_30	LOC
586	590	e_6_71_31	LOC
594	599	e_6_71_32	LOC
628	632	e_6_71_33	SHP
743	760	e_6_71_34	PER
767	770	e_6_71_35	LOC
770	774	e_6_71_36	LOC
990	995	e_6_71_37	LOC
1052	1055	e_6_71_38	LOC
1055	1059	e_6_71_39	LOC
1158	1171	e_6_71_40	PER
1365	1382	e_6_71_41	PER
1417	1428	e_6_71_42	ORG
1579	1584	e_6_71_43	LOC
1620	1637	e_6_71_44	ORG
