begin	end	entityId	entityKind
6	7	e_t_5_24_0	PER
7	25	e_t_5_24_1	PER
27	29	e_t_5_24_2	PER
29	41	e_t_5_24_3	PER
43	45	e_t_5_24_4	PER
45	55	e_t_5_24_5	PER
57	58	e_t_5_24_6	PER
57	60	e_t_5_24_7	PER
60	78	e_t_5_24_8	PER
80	82	e_t_5_24_9	PER
82	92	e_t_5_24_10	PER
94	95	e_t_5_24_11	PER
95	114	e_t_5_24_12	PER
116	117	e_t_5_24_13	PER
117	133	e_t_5_24_14	PER
135	150	e_t_5_24_15	PER
152	153	e_t_5_24_16	PER
153	171	e_t_5_24_17	PER
173	190	e_t_5_24_18	PER
194	195	e_t_5_24_19	PER
195	216	e_t_5_24_20	PER
218	219	e_t_5_24_21	LOC
219	222	e_t_5_24_22	LOC
222	225	e_t_5_24_23	LOC
306	309	e_t_5_24_24	LOC
309	313	e_t_5_24_25	LOC
965	970	e_t_5_24_26	ORG
1539	1544	e_t_5_24_27	ORG
