begin	end	entityId	entityKind
5	7	e_2_13_0	PER
7	23	e_2_13_1	PER
25	26	e_2_13_2	PER
25	28	e_2_13_3	PER
28	38	e_2_13_4	PER
40	43	e_2_13_5	PER
43	61	e_2_13_6	PER
63	65	e_2_13_7	PER
65	79	e_2_13_8	PER
81	96	e_2_13_9	PER
98	112	e_2_13_10	PER
116	119	e_2_13_11	PER
119	121	e_2_13_12	PER
121	131	e_2_13_13	PER
133	134	e_2_13_14	LOC
134	137	e_2_13_15	LOC
137	140	e_2_13_16	LOC
279	281	e_2_13_17	LOC
281	283	e_2_13_18	LOC
316	323	e_2_13_19	LOC
344	359	e_2_13_20	PER
387	393	e_2_13_21	LOC
398	401	e_2_13_22	LOC
401	405	e_2_13_23	LOC
428	440	e_2_13_24	LOC
513	520	e_2_13_25	LOC
569	572	e_2_13_26	LOCderiv
576	583	e_2_13_27	LOC
628	632	e_2_13_28	LOCderiv
632	636	e_2_13_29	LOCderiv
662	669	e_2_13_30	LOC
692	699	e_2_13_31	LOC
744	749	e_2_13_32	LOCderiv
891	896	e_2_13_33	LOCderiv
896	898	e_2_13_34	LOCderiv
962	969	e_2_13_35	LOCderiv
1220	1224	e_2_13_36	LOCderiv
1224	1228	e_2_13_37	LOCderiv
1324	1331	e_2_13_38	LOC
1355	1358	e_2_13_39	LOCderiv
1402	1409	e_2_13_40	LOC
1509	1516	e_2_13_41	LOC
1568	1572	e_2_13_42	PER
1572	1593	e_2_13_43	PER
