begin	end	entityId	entityKind
4	6	e_1_71_0	PER
6	24	e_1_71_1	PER
26	30	e_1_71_2	LOC
30	33	e_1_71_3	LOC
76	86	e_1_71_4	SHP
102	106	e_1_71_5	PER
123	128	e_1_71_6	LOC
458	463	e_1_71_7	LOCderiv
651	654	e_1_71_8	LOCderiv
654	657	e_1_71_9	LOCderiv
714	721	e_1_71_10	LOC
726	733	e_1_71_11	LOC
774	784	e_1_71_12	LOC
947	952	e_1_71_13	LOCderiv
1007	1012	e_1_71_14	LOC
1023	1030	e_1_71_15	LOC
1225	1228	e_1_71_16	LOCderiv
1273	1280	e_1_71_17	LOC
1309	1316	e_1_71_18	LOC
1383	1388	e_1_71_19	LOC
1392	1397	e_1_71_20	LOC
1464	1469	e_1_71_21	LOCderiv
1490	1498	e_1_71_22	LOC
1551	1556	e_1_71_23	LOC
1617	1624	e_1_71_24	LOC
1691	1696	e_1_71_25	LOCderiv
1719	1727	e_1_71_26	LOC
1732	1737	e_1_71_27	LOC
