begin	end	entityId	entityKind
5	6	e_t_9_12_0	PER
6	19	e_t_9_12_1	PER
21	24	e_t_9_12_2	PER
24	39	e_t_9_12_3	PER
41	42	e_t_9_12_4	PER
42	54	e_t_9_12_5	PER
56	58	e_t_9_12_6	PER
58	83	e_t_9_12_7	PER
85	86	e_t_9_12_8	PER
86	101	e_t_9_12_9	PER
103	104	e_t_9_12_10	PER
104	121	e_t_9_12_11	PER
123	125	e_t_9_12_12	PER
125	158	e_t_9_12_13	PER
160	161	e_t_9_12_14	PER
160	187	e_t_9_12_15	PER
189	190	e_t_9_12_16	PER
190	205	e_t_9_12_17	PER
207	208	e_t_9_12_18	PER
208	225	e_t_9_12_19	PER
227	229	e_t_9_12_20	PER
229	241	e_t_9_12_21	PER
245	246	e_t_9_12_22	PER
246	259	e_t_9_12_23	PER
261	262	e_t_9_12_24	LOC
262	268	e_t_9_12_25	LOC
288	291	e_t_9_12_26	LOC
291	295	e_t_9_12_27	LOC
301	304	e_t_9_12_28	LOCderiv
304	307	e_t_9_12_29	LOCderiv
679	684	e_t_9_12_30	LOC
871	887	e_t_9_12_31	PER
892	904	e_t_9_12_32	LOC
920	948	e_t_9_12_33	PER
1332	1344	e_t_9_12_34	PER
1669	1674	e_t_9_12_35	LOCderiv
