begin	end	entityId	entityKind
6	22	e_t_8_14_0	PER
24	26	e_t_8_14_1	PER
26	28	e_t_8_14_2	PER
28	39	e_t_8_14_3	PER
41	44	e_t_8_14_4	PER
44	59	e_t_8_14_5	PER
61	62	e_t_8_14_6	PER
62	74	e_t_8_14_7	PER
76	77	e_t_8_14_8	PER
77	90	e_t_8_14_9	PER
92	94	e_t_8_14_10	PER
94	119	e_t_8_14_11	PER
121	139	e_t_8_14_12	PER
141	142	e_t_8_14_13	PER
142	157	e_t_8_14_14	PER
159	160	e_t_8_14_15	PER
160	177	e_t_8_14_16	PER
179	181	e_t_8_14_17	PER
181	214	e_t_8_14_18	PER
216	217	e_t_8_14_19	PER
216	243	e_t_8_14_20	PER
247	250	e_t_8_14_21	PER
250	264	e_t_8_14_22	PER
266	267	e_t_8_14_23	LOC
267	270	e_t_8_14_24	LOC
270	273	e_t_8_14_25	LOC
313	331	e_t_8_14_26	LOC
451	474	e_t_8_14_27	PER
474	478	e_t_8_14_28	SHP
492	500	e_t_8_14_29	LOC
558	575	e_t_8_14_30	LOC
899	904	e_t_8_14_31	ORG
1114	1119	e_t_8_14_32	ORG
1245	1255	e_t_8_14_33	PER
1272	1274	e_t_8_14_34	SHP
1274	1280	e_t_8_14_35	LOC
1431	1440	e_t_8_14_36	ORG
1603	1611	e_t_8_14_37	LOC
