begin	end	entityId	entityKind
4	6	e_1_102_0	PER
6	9	e_1_102_1	PER
9	22	e_1_102_2	PER
24	26	e_1_102_3	PER
26	29	e_1_102_4	PER
29	38	e_1_102_5	PER
40	43	e_1_102_6	PER
43	53	e_1_102_7	PER
81	82	e_1_102_8	PER
82	85	e_1_102_9	PER
85	96	e_1_102_10	PER
100	103	e_1_102_11	PER
103	105	e_1_102_12	PER
105	121	e_1_102_13	PER
123	124	e_1_102_14	LOC
124	130	e_1_102_15	LOC
185	188	e_1_102_16	SHP
188	192	e_1_102_17	SHP
199	201	e_1_102_18	SHP
201	209	e_1_102_19	SHP
228	230	e_1_102_20	SHP
230	234	e_1_102_21	SHP
268	271	e_1_102_22	LOC
271	275	e_1_102_23	LOC
280	282	e_1_102_24	LOC
282	285	e_1_102_25	SHP
285	290	e_1_102_26	LOC
430	441	e_1_102_27	SHP
467	471	e_1_102_28	SHP
471	483	e_1_102_29	PER
507	518	e_1_102_30	SHP
536	543	e_1_102_31	LOC
562	572	e_1_102_32	SHP
604	610	e_1_102_33	LOC
666	672	e_1_102_34	SHP
678	680	e_1_102_35	LOC
680	683	e_1_102_36	LOC
760	766	e_1_102_37	LOCderiv
779	788	e_1_102_38	LOC
789	800	e_1_102_39	PER
877	880	e_1_102_40	LOC
884	889	e_1_102_41	LOC
930	934	e_1_102_42	SHP
939	948	e_1_102_43	LOC
971	980	e_1_102_44	SHP
1005	1011	e_1_102_45	LOC
1068	1081	e_1_102_46	PER
1248	1251	e_1_102_47	LOCderiv
1251	1253	e_1_102_48	LOCderiv
1337	1345	e_1_102_49	LOC
1456	1462	e_1_102_50	PER
