begin	end	entityId	entityKind
4	5	e_t_7_37_0	PER
5	24	e_t_7_37_1	PER
26	29	e_t_7_37_2	PER
29	42	e_t_7_37_3	PER
44	46	e_t_7_37_4	PER
46	48	e_t_7_37_5	PER
48	59	e_t_7_37_6	PER
61	64	e_t_7_37_7	PER
64	66	e_t_7_37_8	PER
66	79	e_t_7_37_9	PER
81	83	e_t_7_37_10	PER
83	100	e_t_7_37_11	PER
102	104	e_t_7_37_12	PER
104	117	e_t_7_37_13	PER
119	120	e_t_7_37_14	PER
120	140	e_t_7_37_15	PER
142	143	e_t_7_37_16	PER
143	156	e_t_7_37_17	PER
158	159	e_t_7_37_18	PER
158	160	e_t_7_37_19	PER
160	176	e_t_7_37_20	PER
180	181	e_t_7_37_21	PER
181	193	e_t_7_37_22	PER
195	196	e_t_7_37_23	LOC
196	199	e_t_7_37_24	LOC
199	202	e_t_7_37_25	LOC
272	283	e_t_7_37_26	SHP
292	307	e_t_7_37_27	LOC
458	468	e_t_7_37_28	SHP
505	507	e_t_7_37_29	LOCderiv
507	510	e_t_7_37_30	LOCderiv
521	528	e_t_7_37_31	SHP
532	539	e_t_7_37_32	SHP
601	612	e_t_7_37_33	PER
639	643	e_t_7_37_34	LOCderiv
700	708	e_t_7_37_35	SHP
743	758	e_t_7_37_36	SHP
763	770	e_t_7_37_37	LOC
777	790	e_t_7_37_38	SHP
795	804	e_t_7_37_39	LOC
817	827	e_t_7_37_40	SHP
832	839	e_t_7_37_41	LOC
854	861	e_t_7_37_42	SHP
866	875	e_t_7_37_43	LOC
890	914	e_t_7_37_44	SHP
914	915	e_t_7_37_45	LOC
917	926	e_t_7_37_46	SHP
930	937	e_t_7_37_47	SHP
942	951	e_t_7_37_48	LOC
968	978	e_t_7_37_49	SHP
989	1001	e_t_7_37_50	SHP
1002	1006	e_t_7_37_51	LOC
1008	1021	e_t_7_37_52	SHP
1028	1045	e_t_7_37_53	SHP
1050	1059	e_t_7_37_54	LOC
1073	1082	e_t_7_37_55	LOC
1107	1115	e_t_7_37_56	SHP
1139	1149	e_t_7_37_57	SHP
1173	1182	e_t_7_37_58	SHP
1209	1232	e_t_7_37_59	SHP
1236	1238	e_t_7_37_60	SHP
1238	1245	e_t_7_37_61	SHP
1250	1255	e_t_7_37_62	LOC
1273	1282	e_t_7_37_63	SHP
1287	1294	e_t_7_37_64	LOC
1298	1301	e_t_7_37_65	SHP
1301	1307	e_t_7_37_66	SHP
1312	1321	e_t_7_37_67	LOC
1336	1352	e_t_7_37_68	SHP
1357	1364	e_t_7_37_69	LOC
1382	1399	e_t_7_37_70	SHP
1422	1436	e_t_7_37_71	SHP
1452	1458	e_t_7_37_72	SHP
1496	1501	e_t_7_37_73	ORG
1517	1523	e_t_7_37_74	LOC
