begin	end	entityId	entityKind
6	22	e_t_8_19_0	PER
24	26	e_t_8_19_1	PER
26	28	e_t_8_19_2	PER
28	39	e_t_8_19_3	PER
41	44	e_t_8_19_4	PER
44	59	e_t_8_19_5	PER
61	62	e_t_8_19_6	PER
62	74	e_t_8_19_7	PER
76	77	e_t_8_19_8	PER
77	90	e_t_8_19_9	PER
92	94	e_t_8_19_10	PER
94	119	e_t_8_19_11	PER
121	139	e_t_8_19_12	PER
141	142	e_t_8_19_13	PER
142	157	e_t_8_19_14	PER
159	160	e_t_8_19_15	PER
160	177	e_t_8_19_16	PER
179	181	e_t_8_19_17	PER
181	214	e_t_8_19_18	PER
216	217	e_t_8_19_19	PER
216	243	e_t_8_19_20	PER
247	250	e_t_8_19_21	PER
250	264	e_t_8_19_22	PER
266	267	e_t_8_19_23	LOC
267	270	e_t_8_19_24	LOC
270	273	e_t_8_19_25	LOC
328	341	e_t_8_19_26	PER
426	439	e_t_8_19_27	PER
563	568	e_t_8_19_28	LOCderiv
570	573	e_t_8_19_29	LOCderiv
665	670	e_t_8_19_30	LOCderiv
697	706	e_t_8_19_31	LOC
757	763	e_t_8_19_32	PER
856	876	e_t_8_19_33	PER
1063	1072	e_t_8_19_34	PER
1203	1209	e_t_8_19_35	PER
1218	1223	e_t_8_19_36	LOCderiv
1366	1368	e_t_8_19_37	LOCderiv
1368	1372	e_t_8_19_38	LOCderiv
1508	1514	e_t_8_19_39	PER
1622	1634	e_t_8_19_40	ORG
