begin	end	entityId	entityKind
4	6	e_t_4_48_0	PER
6	20	e_t_4_48_1	PER
22	23	e_t_4_48_2	PER
22	36	e_t_4_48_3	PER
38	39	e_t_4_48_4	PER
39	43	e_t_4_48_5	PER
43	57	e_t_4_48_6	PER
59	62	e_t_4_48_7	PER
62	69	e_t_4_48_8	PER
73	75	e_t_4_48_9	PER
75	87	e_t_4_48_10	PER
89	90	e_t_4_48_11	LOC
90	96	e_t_4_48_12	LOC
226	231	e_t_4_48_13	LOC
399	401	e_t_4_48_14	LOC
401	409	e_t_4_48_15	LOC
413	419	e_t_4_48_16	LOC
437	439	e_t_4_48_17	LOCderiv
439	442	e_t_4_48_18	LOCderiv
581	588	e_t_4_48_19	LOC
684	687	e_t_4_48_20	LOCderiv
687	691	e_t_4_48_21	LOCderiv
772	776	e_t_4_48_22	LOC
823	829	e_t_4_48_23	LOC
899	904	e_t_4_48_24	PER
1097	1105	e_t_4_48_25	LOC
1306	1313	e_t_4_48_26	LOC
1375	1379	e_t_4_48_27	LOC
