begin	end	entityId	entityKind
10	25	e_t_3_30_0	PER
27	30	e_t_3_30_1	PER
30	42	e_t_3_30_2	PER
44	45	e_t_3_30_3	PER
44	47	e_t_3_30_4	PER
47	61	e_t_3_30_5	PER
63	65	e_t_3_30_6	PER
65	74	e_t_3_30_7	PER
76	78	e_t_3_30_8	PER
78	93	e_t_3_30_9	PER
95	118	e_t_3_30_10	PER
120	122	e_t_3_30_11	PER
122	132	e_t_3_30_12	PER
136	138	e_t_3_30_13	PER
138	149	e_t_3_30_14	PER
151	152	e_t_3_30_15	LOC
152	155	e_t_3_30_16	LOC
155	158	e_t_3_30_17	LOC
646	655	e_t_3_30_18	ORG
933	941	e_t_3_30_19	LOC
1453	1463	e_t_3_30_20	SHP
1470	1476	e_t_3_30_21	SHP
1498	1503	e_t_3_30_22	LOC
