begin	end	entityId	entityKind
35	36	e_n_6_1_0	SHP
35	49	e_n_6_1_1	SHP
191	193	e_n_6_1_2	SHP
193	199	e_n_6_1_3	SHP
205	212	e_n_6_1_4	LOC
225	231	e_n_6_1_5	SHP
341	348	e_n_6_1_6	SHP
418	426	e_n_6_1_7	SHP
583	587	e_n_6_1_8	PER
652	661	e_n_6_1_9	PER
696	703	e_n_6_1_10	LOC
762	771	e_n_6_1_11	LOC
812	815	e_n_6_1_12	LOC
815	819	e_n_6_1_13	LOC
886	890	e_n_6_1_14	LOC
985	989	e_n_6_1_15	LOC
989	992	e_n_6_1_16	LOC
1033	1037	e_n_6_1_17	LOC
1037	1040	e_n_6_1_18	LOC
1327	1330	e_n_6_1_19	LOC
1330	1334	e_n_6_1_20	LOC
1616	1621	e_n_6_1_21	LOCderiv
1657	1667	e_n_6_1_22	ORG
1734	1750	e_n_6_1_23	SHP
1849	1854	e_n_6_1_24	LOC
1888	1899	e_n_6_1_25	SHP
1900	1906	e_n_6_1_26	SHP
