begin	end	entityId	entityKind
56	69	e_n_6_67_0	LOC
89	92	e_n_6_67_1	LOC
92	93	e_n_6_67_2	LOC
93	96	e_n_6_67_3	LOC
118	128	e_n_6_67_4	SHP
134	142	e_n_6_67_5	LOC
175	176	e_n_6_67_6	SHP
175	177	e_n_6_67_7	SHP
177	186	e_n_6_67_8	SHP
190	199	e_n_6_67_9	SHP
253	278	e_n_6_67_10	PER
289	292	e_n_6_67_11	LOC
292	293	e_n_6_67_12	LOC
293	296	e_n_6_67_13	LOC
317	325	e_n_6_67_14	LOC
345	364	e_n_6_67_15	PER
383	399	e_n_6_67_16	PER
413	415	e_n_6_67_17	LOC
415	417	e_n_6_67_18	LOC
433	452	e_n_6_67_19	PER
491	508	e_n_6_67_20	PER
528	534	e_n_6_67_21	LOC
556	560	e_n_6_67_22	PER
560	573	e_n_6_67_23	PER
579	588	e_n_6_67_24	PER
692	697	e_n_6_67_25	LOC
719	727	e_n_6_67_26	SHP
729	733	e_n_6_67_27	SHP
733	737	e_n_6_67_28	SHP
739	753	e_n_6_67_29	SHP
757	771	e_n_6_67_30	SHP
788	796	e_n_6_67_31	LOC
828	832	e_n_6_67_32	SHP
832	836	e_n_6_67_33	SHP
841	843	e_n_6_67_34	LOC
843	845	e_n_6_67_35	LOC
870	884	e_n_6_67_36	SHP
889	895	e_n_6_67_37	LOC
902	908	e_n_6_67_38	LOC
928	936	e_n_6_67_39	SHP
944	956	e_n_6_67_40	SHP
984	1002	e_n_6_67_41	PER
1053	1061	e_n_6_67_42	LOC
1147	1153	e_n_6_67_43	LOC
1181	1187	e_n_6_67_44	LOC
1213	1215	e_n_6_67_45	LOCderiv
1215	1218	e_n_6_67_46	LOCderiv
1259	1266	e_n_6_67_47	LOC
1300	1302	e_n_6_67_48	LOCderiv
1302	1305	e_n_6_67_49	LOCderiv
1406	1412	e_n_6_67_50	LOC
1468	1473	e_n_6_67_51	LOCderiv
1548	1556	e_n_6_67_52	LOC
1576	1580	e_n_6_67_53	LOC
1580	1583	e_n_6_67_54	LOC
1604	1613	e_n_6_67_55	SHP
1622	1630	e_n_6_67_56	LOC
1645	1647	e_n_6_67_57	LOC
1647	1649	e_n_6_67_58	LOC
1667	1675	e_n_6_67_59	LOC
1749	1759	e_n_6_67_60	PER
1829	1847	e_n_6_67_61	PER
