begin	end	entityId	entityKind
62	75	e_n_9_32_0	SHP
116	127	e_n_9_32_1	SHP
132	134	e_n_9_32_2	LOC
134	142	e_n_9_32_3	LOC
147	166	e_n_9_32_4	SHP
170	180	e_n_9_32_5	SHP
311	334	e_n_9_32_6	PER
348	350	e_n_9_32_7	LOCderiv
350	351	e_n_9_32_8	LOCderiv
351	354	e_n_9_32_9	LOCderiv
376	387	e_n_9_32_10	SHP
411	415	e_n_9_32_11	LOC
586	595	e_n_9_32_12	SHP
660	662	e_n_9_32_13	SHP
662	670	e_n_9_32_14	SHP
695	703	e_n_9_32_15	SHP
708	714	e_n_9_32_16	LOC
1036	1042	e_n_9_32_17	LOC
1247	1252	e_n_9_32_18	LOC
1254	1264	e_n_9_32_19	LOC
1268	1272	e_n_9_32_20	LOC
1297	1301	e_n_9_32_21	LOC
1452	1453	e_n_9_32_22	LOC
1454	1461	e_n_9_32_23	LOC
1465	1476	e_n_9_32_24	LOC
1519	1531	e_n_9_32_25	SHP
1719	1723	e_n_9_32_26	LOCderiv
1765	1771	e_n_9_32_27	LOC
1775	1781	e_n_9_32_28	LOC
