begin	end	entityId	entityKind
26	32	e_n_3_4_0	LOCderiv
41	48	e_n_3_4_1	PER
52	55	e_n_3_4_2	LOC
55	58	e_n_3_4_3	LOC
87	101	e_n_3_4_4	SHP
277	286	e_n_3_4_5	SHP
387	402	e_n_3_4_6	SHP
424	433	e_n_3_4_7	LOC
468	471	e_n_3_4_8	LOC
471	475	e_n_3_4_9	LOC
495	497	e_n_3_4_10	LOCderiv
527	530	e_n_3_4_11	LOCderiv
557	560	e_n_3_4_12	LOCderiv
598	606	e_n_3_4_13	LOC
637	655	e_n_3_4_14	PER
726	728	e_n_3_4_15	LOC
728	732	e_n_3_4_16	LOC
742	744	e_n_3_4_17	LOC
744	748	e_n_3_4_18	LOC
758	766	e_n_3_4_19	LOC
789	792	e_n_3_4_20	LOC
792	795	e_n_3_4_21	LOC
850	859	e_n_3_4_22	LOC
863	872	e_n_3_4_23	LOC
913	921	e_n_3_4_24	LOC
965	971	e_n_3_4_25	LOC
975	978	e_n_3_4_26	LOC
978	981	e_n_3_4_27	LOC
990	998	e_n_3_4_28	LOC
1032	1036	e_n_3_4_29	LOC
1036	1039	e_n_3_4_30	LOC
1063	1073	e_n_3_4_31	PER
1093	1098	e_n_3_4_32	LOC
1188	1190	e_n_3_4_33	LOC
1190	1191	e_n_3_4_34	LOC
1191	1194	e_n_3_4_35	LOC
1212	1224	e_n_3_4_36	PER
1259	1268	e_n_3_4_37	LOC
1336	1340	e_n_3_4_38	LOC
1340	1343	e_n_3_4_39	LOC
1349	1351	e_n_3_4_40	LOC
1351	1352	e_n_3_4_41	LOC
1352	1355	e_n_3_4_42	LOC
1388	1395	e_n_3_4_43	LOC
1466	1473	e_n_3_4_44	LOC
1500	1507	e_n_3_4_45	SHP
1514	1516	e_n_3_4_46	SHP
1516	1522	e_n_3_4_47	SHP
1539	1564	e_n_3_4_48	PER
1593	1595	e_n_3_4_49	LOC
1595	1596	e_n_3_4_50	LOC
1596	1599	e_n_3_4_51	LOC
1608	1613	e_n_3_4_52	LOCderiv
1613	1616	e_n_3_4_53	LOCderiv
