begin	end	entityId	entityKind
116	122	e_n_6_65_0	LOC
140	152	e_n_6_65_1	LOC
181	185	e_n_6_65_2	SHP
185	193	e_n_6_65_3	SHP
198	207	e_n_6_65_4	LOC
214	216	e_n_6_65_5	SHP
216	224	e_n_6_65_6	SHP
229	234	e_n_6_65_7	LOC
340	343	e_n_6_65_8	LOC
343	344	e_n_6_65_9	LOC
344	347	e_n_6_65_10	LOC
362	372	e_n_6_65_11	SHP
379	382	e_n_6_65_12	SHP
684	696	e_n_6_65_13	PER
749	755	e_n_6_65_14	LOC
759	763	e_n_6_65_15	LOC
771	776	e_n_6_65_16	LOC
822	828	e_n_6_65_17	LOC
853	859	e_n_6_65_18	LOC
874	878	e_n_6_65_19	LOC
889	892	e_n_6_65_20	LOCderiv
892	894	e_n_6_65_21	LOCderiv
927	930	e_n_6_65_22	LOC
930	934	e_n_6_65_23	LOC
1140	1149	e_n_6_65_24	PER
1258	1266	e_n_6_65_25	SHP
1272	1277	e_n_6_65_26	LOC
1519	1527	e_n_6_65_27	LOC
1579	1584	e_n_6_65_28	LOC
1753	1762	e_n_6_65_29	LOC
1889	1894	e_n_6_65_30	PER
1894	1908	e_n_6_65_31	PER
