begin	end	entityId	entityKind
3	12	e_n_6_30_0	SHP
26	30	e_n_6_30_1	LOC
41	52	e_n_6_30_2	LOC
87	94	e_n_6_30_3	SHP
116	117	e_n_6_30_4	SHP
117	126	e_n_6_30_5	SHP
147	153	e_n_6_30_6	LOC
183	186	e_n_6_30_7	LOCderiv
186	191	e_n_6_30_8	LOCderiv
390	393	e_n_6_30_9	LOC
393	394	e_n_6_30_10	LOC
394	397	e_n_6_30_11	LOC
408	409	e_n_6_30_12	SHP
408	415	e_n_6_30_13	SHP
423	426	e_n_6_30_14	SHP
426	438	e_n_6_30_15	SHP
446	449	e_n_6_30_16	SHP
449	456	e_n_6_30_17	SHP
469	471	e_n_6_30_18	SHP
471	478	e_n_6_30_19	SHP
493	495	e_n_6_30_20	SHP
495	502	e_n_6_30_21	SHP
624	627	e_n_6_30_22	LOC
627	631	e_n_6_30_23	LOC
705	708	e_n_6_30_24	LOC
708	712	e_n_6_30_25	LOC
721	723	e_n_6_30_26	LOC
723	725	e_n_6_30_27	LOC
734	740	e_n_6_30_28	LOC
752	753	e_n_6_30_29	LOC
753	759	e_n_6_30_30	LOC
1030	1031	e_n_6_30_31	LOCderiv
1030	1036	e_n_6_30_32	LOCderiv
1119	1123	e_n_6_30_33	LOC
1123	1126	e_n_6_30_34	LOC
1156	1161	e_n_6_30_35	SHP
1167	1172	e_n_6_30_36	LOC
1244	1252	e_n_6_30_37	LOC
1282	1286	e_n_6_30_38	LOC
1361	1374	e_n_6_30_39	PER
1398	1405	e_n_6_30_40	LOC
1411	1414	e_n_6_30_41	LOC
1414	1418	e_n_6_30_42	LOC
1431	1445	e_n_6_30_43	PER
1468	1472	e_n_6_30_44	LOCderiv
1576	1584	e_n_6_30_45	ORG
