begin	end	entityId	entityKind
6	21	e_3_23_0	PER
23	26	e_3_23_1	PER
26	38	e_3_23_2	PER
40	41	e_3_23_3	PER
40	43	e_3_23_4	PER
43	57	e_3_23_5	PER
59	60	e_3_23_6	PER
59	77	e_3_23_7	PER
79	81	e_3_23_8	PER
81	90	e_3_23_9	PER
92	120	e_3_23_10	PER
122	124	e_3_23_11	PER
124	134	e_3_23_12	PER
136	138	e_3_23_13	PER
138	157	e_3_23_14	PER
161	163	e_3_23_15	PER
163	177	e_3_23_16	PER
179	180	e_3_23_17	LOC
180	183	e_3_23_18	LOC
183	186	e_3_23_19	LOC
430	436	e_3_23_20	LOCderiv
447	450	e_3_23_21	LOC
450	453	e_3_23_22	LOC
498	512	e_3_23_23	ORG
533	553	e_3_23_24	ORG
564	577	e_3_23_25	ORG
589	595	e_3_23_26	LOC
703	713	e_3_23_27	ORG
838	845	e_3_23_28	ORG
920	935	e_3_23_29	ORG
959	965	e_3_23_30	LOC
988	991	e_3_23_31	LOC
991	993	e_3_23_32	LOC
1014	1023	e_3_23_33	LOC
1043	1048	e_3_23_34	LOC
1099	1106	e_3_23_35	LOC
1183	1187	e_3_23_36	LOC
