begin	end	entityId	entityKind
7	9	e_t_2_12_0	PER
9	25	e_t_2_12_1	PER
27	28	e_t_2_12_2	PER
27	30	e_t_2_12_3	PER
30	40	e_t_2_12_4	PER
42	45	e_t_2_12_5	PER
45	63	e_t_2_12_6	PER
65	67	e_t_2_12_7	PER
67	81	e_t_2_12_8	PER
83	87	e_t_2_12_9	PER
87	98	e_t_2_12_10	PER
100	114	e_t_2_12_11	PER
118	121	e_t_2_12_12	PER
121	123	e_t_2_12_13	PER
123	133	e_t_2_12_14	PER
135	136	e_t_2_12_15	LOC
136	139	e_t_2_12_16	LOC
139	142	e_t_2_12_17	LOC
279	293	e_t_2_12_18	SHP
383	389	e_t_2_12_19	LOCderiv
396	400	e_t_2_12_20	LOCderiv
400	404	e_t_2_12_21	LOCderiv
522	527	e_t_2_12_22	PER
571	579	e_t_2_12_23	LOC
666	668	e_t_2_12_24	LOCderiv
668	671	e_t_2_12_25	LOCderiv
741	746	e_t_2_12_26	LOCderiv
746	748	e_t_2_12_27	LOCderiv
812	827	e_t_2_12_28	PER
920	928	e_t_2_12_29	SHP
934	942	e_t_2_12_30	SHP
960	964	e_t_2_12_31	SHP
1014	1018	e_t_2_12_32	LOC
1188	1199	e_t_2_12_33	LOC
1289	1296	e_t_2_12_34	LOC
1302	1311	e_t_2_12_35	LOC
1366	1374	e_t_2_12_36	SHP
1380	1382	e_t_2_12_37	SHP
1382	1388	e_t_2_12_38	SHP
1404	1411	e_t_2_12_39	SHP
1440	1447	e_t_2_12_40	LOC
1483	1491	e_t_2_12_41	PER
1499	1503	e_t_2_12_42	SHP
1515	1526	e_t_2_12_43	LOC
1534	1539	e_t_2_12_44	LOCderiv
1539	1542	e_t_2_12_45	LOCderiv
