begin	end	entityId	entityKind
5	6	e_t_11_41_0	PER
6	30	e_t_11_41_1	PER
32	60	e_t_11_41_2	PER
62	65	e_t_11_41_3	PER
65	77	e_t_11_41_4	PER
79	81	e_t_11_41_5	PER
81	91	e_t_11_41_6	PER
93	95	e_t_11_41_7	PER
95	109	e_t_11_41_8	PER
111	113	e_t_11_41_9	PER
113	131	e_t_11_41_10	PER
133	136	e_t_11_41_11	PER
136	162	e_t_11_41_12	PER
164	165	e_t_11_41_13	PER
165	183	e_t_11_41_14	PER
187	188	e_t_11_41_15	PER
187	199	e_t_11_41_16	PER
201	202	e_t_11_41_17	LOC
202	205	e_t_11_41_18	LOC
205	208	e_t_11_41_19	LOC
276	282	e_t_11_41_20	LOCderiv
282	307	e_t_11_41_21	ORG
330	335	e_t_11_41_22	ORG
335	338	e_t_11_41_23	LOC
338	341	e_t_11_41_24	ORG
513	521	e_t_11_41_25	LOC
547	557	e_t_11_41_26	LOC
1245	1251	e_t_11_41_27	LOC
