begin	end	entityId	entityKind
5	6	e_t_6_71_0	PER
6	25	e_t_6_71_1	PER
27	28	e_t_6_71_2	PER
28	42	e_t_6_71_3	PER
44	65	e_t_6_71_4	PER
67	70	e_t_6_71_5	PER
70	86	e_t_6_71_6	PER
88	104	e_t_6_71_7	PER
106	109	e_t_6_71_8	PER
109	121	e_t_6_71_9	PER
123	125	e_t_6_71_10	PER
125	138	e_t_6_71_11	PER
140	141	e_t_6_71_12	PER
141	144	e_t_6_71_13	PER
144	160	e_t_6_71_14	PER
162	164	e_t_6_71_15	PER
164	178	e_t_6_71_16	PER
180	198	e_t_6_71_17	PER
200	201	e_t_6_71_18	PER
201	204	e_t_6_71_19	PER
204	216	e_t_6_71_20	PER
218	228	e_t_6_71_21	PER
232	234	e_t_6_71_22	PER
234	255	e_t_6_71_23	PER
257	258	e_t_6_71_24	LOC
258	264	e_t_6_71_25	LOC
355	368	e_t_6_71_26	PER
562	579	e_t_6_71_27	PER
614	625	e_t_6_71_28	ORG
776	781	e_t_6_71_29	LOC
817	834	e_t_6_71_30	ORG
918	925	e_t_6_71_31	LOC
952	961	e_t_6_71_32	PER
1291	1312	e_t_6_71_33	ORG
1498	1505	e_t_6_71_34	LOC
1708	1714	e_t_6_71_35	PER
