begin	end	entityId	entityKind
67	70	e_n_1_67_0	LOC
70	73	e_n_1_67_1	LOC
78	84	e_n_1_67_2	LOC
95	102	e_n_1_67_3	LOC
106	108	e_n_1_67_4	LOC
108	116	e_n_1_67_5	LOC
120	124	e_n_1_67_6	PER
124	134	e_n_1_67_7	PER
190	195	e_n_1_67_8	SHP
200	206	e_n_1_67_9	SHP
230	249	e_n_1_67_10	LOC
290	294	e_n_1_67_11	LOC
307	312	e_n_1_67_12	LOC
379	386	e_n_1_67_13	LOC
392	411	e_n_1_67_14	LOC
486	492	e_n_1_67_15	LOCderiv
499	504	e_n_1_67_16	LOC
513	519	e_n_1_67_17	LOC
562	566	e_n_1_67_18	LOC
583	588	e_n_1_67_19	LOCderiv
588	591	e_n_1_67_20	LOCderiv
659	665	e_n_1_67_21	LOCderiv
776	787	e_n_1_67_22	LOC
919	932	e_n_1_67_23	PER
982	990	e_n_1_67_24	LOC
1152	1158	e_n_1_67_25	LOCderiv
1165	1167	e_n_1_67_26	LOC
1167	1175	e_n_1_67_27	LOC
1189	1195	e_n_1_67_28	PER
1214	1221	e_n_1_67_29	LOC
1224	1230	e_n_1_67_30	PER
1232	1237	e_n_1_67_31	LOCderiv
1251	1255	e_n_1_67_32	LOC
1316	1325	e_n_1_67_33	LOCderiv
1408	1410	e_n_1_67_34	LOC
1416	1417	e_n_1_67_35	PER
1417	1422	e_n_1_67_36	LOC
1438	1446	e_n_1_67_37	LOC
1461	1463	e_n_1_67_38	LOC
1470	1474	e_n_1_67_39	LOC
1490	1500	e_n_1_67_40	LOC
1599	1606	e_n_1_67_41	LOCderiv
