begin	end	entityId	entityKind
4	19	e_1_85_0	PER
25	37	e_1_85_1	PER
39	41	e_1_85_2	PER
41	56	e_1_85_3	PER
60	61	e_1_85_4	PER
60	77	e_1_85_5	PER
79	80	e_1_85_6	LOC
80	83	e_1_85_7	LOC
83	86	e_1_85_8	LOC
188	194	e_1_85_9	LOCderiv
200	202	e_1_85_10	LOC
202	206	e_1_85_11	LOC
225	242	e_1_85_12	PER
454	461	e_1_85_13	LOC
520	526	e_1_85_14	LOCderiv
534	537	e_1_85_15	LOCderiv
537	539	e_1_85_16	LOCderiv
581	586	e_1_85_17	LOCderiv
586	589	e_1_85_18	LOCderiv
606	614	e_1_85_19	LOC
680	685	e_1_85_20	LOCderiv
685	687	e_1_85_21	LOCderiv
693	699	e_1_85_22	LOCderiv
707	710	e_1_85_23	LOCderiv
710	712	e_1_85_24	LOCderiv
712	715	e_1_85_25	LOCderiv
939	942	e_1_85_26	LOCderiv
942	944	e_1_85_27	LOCderiv
944	947	e_1_85_28	LOCderiv
966	970	e_1_85_29	LOC
970	971	e_1_85_30	LOC
971	974	e_1_85_31	LOC
980	989	e_1_85_32	LOC
1229	1235	e_1_85_33	SHP
1241	1244	e_1_85_34	SHP
1244	1254	e_1_85_35	SHP
1318	1326	e_1_85_36	LOC
1375	1378	e_1_85_37	LOC
1378	1381	e_1_85_38	LOC
1385	1393	e_1_85_39	LOC
1432	1439	e_1_85_40	LOC
1446	1452	e_1_85_41	LOC
1459	1478	e_1_85_42	LOC
1526	1534	e_1_85_43	PER
1540	1545	e_1_85_44	LOC
1575	1588	e_1_85_45	SHP
1594	1596	e_1_85_46	LOC
1596	1598	e_1_85_47	LOC
