begin	end	entityId	entityKind
3	12	e_n_6_56_0	SHP
141	155	e_n_6_56_1	SHP
182	192	e_n_6_56_2	SHP
265	273	e_n_6_56_3	SHP
275	279	e_n_6_56_4	SHP
279	281	e_n_6_56_5	SHP
283	293	e_n_6_56_6	SHP
297	308	e_n_6_56_7	SHP
321	327	e_n_6_56_8	LOC
327	329	e_n_6_56_9	LOC
333	340	e_n_6_56_10	SHP
344	346	e_n_6_56_11	SHP
346	355	e_n_6_56_12	SHP
392	401	e_n_6_56_13	SHP
402	406	e_n_6_56_14	SHP
411	416	e_n_6_56_15	LOC
436	452	e_n_6_56_16	PER
485	492	e_n_6_56_17	SHP
506	511	e_n_6_56_18	LOC
534	536	e_n_6_56_19	LOC
536	538	e_n_6_56_20	LOC
542	549	e_n_6_56_21	SHP
659	674	e_n_6_56_22	PER
703	710	e_n_6_56_23	LOC
745	755	e_n_6_56_24	SHP
782	788	e_n_6_56_25	LOCderiv
794	802	e_n_6_56_26	LOC
829	835	e_n_6_56_27	LOCderiv
848	853	e_n_6_56_28	LOC
870	874	e_n_6_56_29	LOC
874	877	e_n_6_56_30	LOC
949	958	e_n_6_56_31	PER
1112	1124	e_n_6_56_32	PER
1169	1184	e_n_6_56_33	PER
1214	1219	e_n_6_56_34	PER
1219	1230	e_n_6_56_35	PER
