begin	end	entityId	entityKind
46	48	e_n_4_27_0	SHP
48	49	e_n_4_27_1	SHP
49	52	e_n_4_27_2	SHP
94	97	e_n_4_27_3	LOC
97	101	e_n_4_27_4	LOC
116	130	e_n_4_27_5	PER
167	171	e_n_4_27_6	LOC
208	215	e_n_4_27_7	LOC
273	276	e_n_4_27_8	LOC
276	280	e_n_4_27_9	LOC
296	300	e_n_4_27_10	LOC
300	302	e_n_4_27_11	LOC
306	308	e_n_4_27_12	LOC
308	312	e_n_4_27_13	LOC
359	363	e_n_4_27_14	LOC
376	386	e_n_4_27_15	PER
407	415	e_n_4_27_16	LOC
421	426	e_n_4_27_17	LOC
447	455	e_n_4_27_18	LOC
500	506	e_n_4_27_19	LOC
553	557	e_n_4_27_20	LOC
557	560	e_n_4_27_21	LOC
587	590	e_n_4_27_22	LOCderiv
590	594	e_n_4_27_23	LOCderiv
616	626	e_n_4_27_24	PER
669	675	e_n_4_27_25	LOC
684	692	e_n_4_27_26	LOC
723	726	e_n_4_27_27	LOC
726	730	e_n_4_27_28	LOC
734	739	e_n_4_27_29	LOC
765	772	e_n_4_27_30	PER
911	915	e_n_4_27_31	PER
936	949	e_n_4_27_32	PER
956	964	e_n_4_27_33	ORG
1009	1017	e_n_4_27_34	LOC
1208	1213	e_n_4_27_35	LOC
1246	1254	e_n_4_27_36	SHP
1330	1339	e_n_4_27_37	LOC
1396	1404	e_n_4_27_38	SHP
1486	1490	e_n_4_27_39	LOCderiv
1490	1496	e_n_4_27_40	LOCderiv
1543	1549	e_n_4_27_41	LOC
1562	1570	e_n_4_27_42	ORG
1605	1614	e_n_4_27_43	LOC
1664	1672	e_n_4_27_44	SHP
1694	1696	e_n_4_27_45	LOC
1696	1700	e_n_4_27_46	LOC
1726	1732	e_n_4_27_47	LOCderiv
1760	1767	e_n_4_27_48	PER
1772	1777	e_n_4_27_49	LOC
