begin	end	entityId	entityKind
13	15	e_n_11_10_0	SHP
15	19	e_n_11_10_1	SHP
22	25	e_n_11_10_2	SHP
25	29	e_n_11_10_3	SHP
29	35	e_n_11_10_4	SHP
39	41	e_n_11_10_5	SHP
41	52	e_n_11_10_6	SHP
105	109	e_n_11_10_7	SHP
113	121	e_n_11_10_8	SHP
196	208	e_n_11_10_9	LOC
276	282	e_n_11_10_10	SHP
304	308	e_n_11_10_11	LOC
347	350	e_n_11_10_12	LOC
350	354	e_n_11_10_13	LOC
372	378	e_n_11_10_14	SHP
398	404	e_n_11_10_15	SHP
413	424	e_n_11_10_16	SHP
460	468	e_n_11_10_17	LOC
478	486	e_n_11_10_18	SHP
567	585	e_n_11_10_19	LOC
705	711	e_n_11_10_20	SHP
770	774	e_n_11_10_21	LOC
774	777	e_n_11_10_22	LOC
799	809	e_n_11_10_23	SHP
832	837	e_n_11_10_24	SHP
857	862	e_n_11_10_25	LOC
905	909	e_n_11_10_26	LOC
980	988	e_n_11_10_27	LOC
1050	1052	e_n_11_10_28	SHP
1052	1057	e_n_11_10_29	SHP
1063	1071	e_n_11_10_30	SHP
1095	1097	e_n_11_10_31	SHP
1097	1105	e_n_11_10_32	SHP
1126	1129	e_n_11_10_33	LOC
1129	1133	e_n_11_10_34	LOC
1213	1219	e_n_11_10_35	SHP
1238	1245	e_n_11_10_36	LOC
1252	1258	e_n_11_10_37	SHP
1290	1298	e_n_11_10_38	SHP
1307	1310	e_n_11_10_39	LOC
1310	1314	e_n_11_10_40	LOC
1351	1355	e_n_11_10_41	LOC
1355	1358	e_n_11_10_42	LOC
1437	1440	e_n_11_10_43	LOC
1440	1444	e_n_11_10_44	LOC
1446	1451	e_n_11_10_45	LOC
1455	1458	e_n_11_10_46	LOC
1458	1462	e_n_11_10_47	LOC
1519	1523	e_n_11_10_48	LOC
1523	1526	e_n_11_10_49	LOC
1764	1766	e_n_11_10_50	SHP
1766	1776	e_n_11_10_51	SHP
1780	1788	e_n_11_10_52	SHP
1820	1828	e_n_11_10_53	LOC
1834	1842	e_n_11_10_54	LOC
1870	1878	e_n_11_10_55	SHP
1943	1957	e_n_11_10_56	PER
1961	1965	e_n_11_10_57	LOC
