begin	end	entityId	entityKind
140	146	e_n_4_8_0	LOCderiv
256	261	e_n_4_8_1	LOC
282	287	e_n_4_8_2	LOC
309	314	e_n_4_8_3	LOC
425	428	e_n_4_8_4	LOC
428	432	e_n_4_8_5	LOC
495	505	e_n_4_8_6	ORG
557	562	e_n_4_8_7	PER
566	574	e_n_4_8_8	LOC
600	605	e_n_4_8_9	LOC
631	644	e_n_4_8_10	LOC
701	707	e_n_4_8_11	LOC
713	717	e_n_4_8_12	LOC
717	720	e_n_4_8_13	LOC
723	729	e_n_4_8_14	LOC
736	742	e_n_4_8_15	LOC
759	769	e_n_4_8_16	PER
828	838	e_n_4_8_17	PER
858	863	e_n_4_8_18	LOC
896	910	e_n_4_8_19	PER
943	947	e_n_4_8_20	LOC
947	950	e_n_4_8_21	LOC
963	969	e_n_4_8_22	LOC
1022	1029	e_n_4_8_23	LOC
1044	1047	e_n_4_8_24	LOCderiv
1047	1049	e_n_4_8_25	LOCderiv
1071	1074	e_n_4_8_26	LOCderiv
1074	1076	e_n_4_8_27	LOCderiv
1096	1104	e_n_4_8_28	LOCderiv
1115	1120	e_n_4_8_29	PER
1128	1134	e_n_4_8_30	LOC
1185	1193	e_n_4_8_31	PER
1212	1219	e_n_4_8_32	PER
1243	1251	e_n_4_8_33	LOC
1297	1302	e_n_4_8_34	PER
1308	1312	e_n_4_8_35	LOC
1312	1315	e_n_4_8_36	LOC
1324	1330	e_n_4_8_37	PER
1364	1366	e_n_4_8_38	LOCderiv
1366	1371	e_n_4_8_39	LOCderiv
1385	1389	e_n_4_8_40	PER
1424	1428	e_n_4_8_41	LOC
1476	1485	e_n_4_8_42	LOCderiv
1515	1519	e_n_4_8_43	LOC
1530	1540	e_n_4_8_44	PER
1562	1569	e_n_4_8_45	PER
1592	1596	e_n_4_8_46	LOC
1602	1606	e_n_4_8_47	LOC
1606	1609	e_n_4_8_48	LOC
1637	1644	e_n_4_8_49	PER
1667	1673	e_n_4_8_50	LOC
