begin	end	entityId	entityKind
21	28	e_n_2_24_0	SHP
50	58	e_n_2_24_1	SHP
95	101	e_n_2_24_2	LOCderiv
114	120	e_n_2_24_3	LOC
133	139	e_n_2_24_4	LOCderiv
295	311	e_n_2_24_5	PER
362	370	e_n_2_24_6	LOC
394	402	e_n_2_24_7	LOC
437	445	e_n_2_24_8	LOC
473	479	e_n_2_24_9	SHP
489	493	e_n_2_24_10	LOC
493	496	e_n_2_24_11	LOC
506	511	e_n_2_24_12	SHP
555	559	e_n_2_24_13	LOC
559	562	e_n_2_24_14	LOC
568	575	e_n_2_24_15	LOC
610	614	e_n_2_24_16	LOC
614	617	e_n_2_24_17	LOC
640	651	e_n_2_24_18	SHP
664	666	e_n_2_24_19	LOC
666	674	e_n_2_24_20	LOC
724	728	e_n_2_24_21	LOC
728	731	e_n_2_24_22	LOC
803	807	e_n_2_24_23	LOC
807	810	e_n_2_24_24	LOC
825	829	e_n_2_24_25	LOCderiv
829	832	e_n_2_24_26	LOCderiv
