begin	end	entityId	entityKind
3	4	e_10_6_0	PER
4	21	e_10_6_1	PER
23	25	e_10_6_2	PER
25	41	e_10_6_3	PER
43	45	e_10_6_4	PER
45	48	e_10_6_5	PER
48	59	e_10_6_6	PER
61	63	e_10_6_7	PER
63	75	e_10_6_8	PER
77	78	e_10_6_9	PER
77	80	e_10_6_10	PER
80	94	e_10_6_11	PER
96	99	e_10_6_12	PER
99	116	e_10_6_13	PER
118	120	e_10_6_14	PER
120	152	e_10_6_15	PER
154	156	e_10_6_16	PER
156	169	e_10_6_17	PER
173	186	e_10_6_18	PER
188	189	e_10_6_19	LOC
189	192	e_10_6_20	LOC
192	195	e_10_6_21	LOC
322	335	e_10_6_22	LOC
363	378	e_10_6_23	SHP
428	442	e_10_6_24	PER
526	536	e_10_6_25	ORG
556	564	e_10_6_26	SHP
566	575	e_10_6_27	SHP
577	588	e_10_6_28	SHP
590	601	e_10_6_29	SHP
603	616	e_10_6_30	SHP
620	630	e_10_6_31	SHP
706	714	e_10_6_32	SHP
716	731	e_10_6_33	PER
754	758	e_10_6_34	LOC
788	790	e_10_6_35	LOC
790	791	e_10_6_36	LOC
791	794	e_10_6_37	LOC
798	803	e_10_6_38	LOC
874	887	e_10_6_39	SHP
904	906	e_10_6_40	SHP
906	919	e_10_6_41	SHP
939	941	e_10_6_42	SHP
941	948	e_10_6_43	SHP
965	984	e_10_6_44	SHP
989	1008	e_10_6_45	SHP
1087	1095	e_10_6_46	SHP
1100	1108	e_10_6_47	LOC
1115	1119	e_10_6_48	SHP
1119	1124	e_10_6_49	SHP
1128	1129	e_10_6_50	SHP
1129	1140	e_10_6_51	SHP
1145	1147	e_10_6_52	LOC
1147	1155	e_10_6_53	LOC
1181	1186	e_10_6_54	LOC
1190	1192	e_10_6_55	SHP
1192	1199	e_10_6_56	SHP
1206	1214	e_10_6_57	SHP
1223	1240	e_10_6_58	LOC
1244	1259	e_10_6_59	SHP
1260	1269	e_10_6_60	SHP
1442	1454	e_10_6_61	SHP
1470	1487	e_10_6_62	LOC
1524	1532	e_10_6_63	LOC
1537	1547	e_10_6_64	SHP
1551	1560	e_10_6_65	SHP
1600	1608	e_10_6_66	LOC
1637	1641	e_10_6_67	LOC
1641	1644	e_10_6_68	LOC
1663	1664	e_10_6_69	PER
1665	1671	e_10_6_70	PER
1689	1693	e_10_6_71	LOC
1706	1710	e_10_6_72	LOCderiv
