begin	end	entityId	entityKind
13	29	e_t_8_10_0	PER
31	46	e_t_8_10_1	PER
48	51	e_t_8_10_2	PER
51	66	e_t_8_10_3	PER
68	69	e_t_8_10_4	PER
69	81	e_t_8_10_5	PER
83	84	e_t_8_10_6	PER
84	97	e_t_8_10_7	PER
99	111	e_t_8_10_8	PER
113	137	e_t_8_10_9	PER
139	141	e_t_8_10_10	PER
141	166	e_t_8_10_11	PER
168	172	e_t_8_10_12	PER
172	186	e_t_8_10_13	PER
188	189	e_t_8_10_14	PER
189	204	e_t_8_10_15	PER
206	207	e_t_8_10_16	PER
207	224	e_t_8_10_17	PER
226	228	e_t_8_10_18	PER
228	261	e_t_8_10_19	PER
265	266	e_t_8_10_20	PER
265	292	e_t_8_10_21	PER
294	295	e_t_8_10_22	LOC
295	298	e_t_8_10_23	LOC
298	301	e_t_8_10_24	LOC
323	325	e_t_8_10_25	LOC
325	327	e_t_8_10_26	LOC
329	331	e_t_8_10_27	LOC
331	333	e_t_8_10_28	LOC
337	343	e_t_8_10_29	LOC
401	406	e_t_8_10_30	LOC
