begin	end	entityId	entityKind
0	14	e_t_9_20_0	PER
53	55	e_t_9_20_1	PER
55	67	e_t_9_20_2	PER
69	70	e_t_9_20_3	PER
70	82	e_t_9_20_4	PER
84	86	e_t_9_20_5	PER
86	111	e_t_9_20_6	PER
113	114	e_t_9_20_7	PER
114	129	e_t_9_20_8	PER
131	133	e_t_9_20_9	PER
133	166	e_t_9_20_10	PER
168	171	e_t_9_20_11	PER
171	184	e_t_9_20_12	PER
186	187	e_t_9_20_13	PER
187	202	e_t_9_20_14	PER
204	205	e_t_9_20_15	PER
205	222	e_t_9_20_16	PER
224	226	e_t_9_20_17	PER
226	242	e_t_9_20_18	PER
244	245	e_t_9_20_19	PER
245	248	e_t_9_20_20	PER
248	258	e_t_9_20_21	PER
262	264	e_t_9_20_22	PER
264	267	e_t_9_20_23	PER
267	278	e_t_9_20_24	PER
280	281	e_t_9_20_25	LOC
281	284	e_t_9_20_26	LOC
284	287	e_t_9_20_27	LOC
317	325	e_t_9_20_28	SHP
329	332	e_t_9_20_29	SHP
332	337	e_t_9_20_30	SHP
372	376	e_t_9_20_31	LOC
412	429	e_t_9_20_32	SHP
449	451	e_t_9_20_33	SHP
451	464	e_t_9_20_34	SHP
476	487	e_t_9_20_35	SHP
504	510	e_t_9_20_36	SHP
524	526	e_t_9_20_37	SHP
526	533	e_t_9_20_38	SHP
536	547	e_t_9_20_39	SHP
563	567	e_t_9_20_40	SHP
567	573	e_t_9_20_41	SHP
576	585	e_t_9_20_42	SHP
601	616	e_t_9_20_43	SHP
630	636	e_t_9_20_44	SHP
650	657	e_t_9_20_45	SHP
671	686	e_t_9_20_46	SHP
700	708	e_t_9_20_47	SHP
722	732	e_t_9_20_48	SHP
735	743	e_t_9_20_49	SHP
759	767	e_t_9_20_50	SHP
768	772	e_t_9_20_51	PER
773	792	e_t_9_20_52	SHP
809	818	e_t_9_20_53	SHP
821	830	e_t_9_20_54	SHP
845	859	e_t_9_20_55	SHP
863	874	e_t_9_20_56	SHP
888	891	e_t_9_20_57	SHP
891	898	e_t_9_20_58	SHP
916	925	e_t_9_20_59	SHP
938	943	e_t_9_20_60	SHP
943	948	e_t_9_20_61	SHP
1115	1123	e_t_9_20_62	SHP
1125	1138	e_t_9_20_63	SHP
1140	1141	e_t_9_20_64	SHP
1140	1161	e_t_9_20_65	SHP
1168	1174	e_t_9_20_66	SHP
1185	1187	e_t_9_20_67	LOC
1187	1188	e_t_9_20_68	LOC
1188	1191	e_t_9_20_69	LOC
1310	1319	e_t_9_20_70	LOC
1320	1323	e_t_9_20_71	SHP
1323	1329	e_t_9_20_72	SHP
1331	1341	e_t_9_20_73	SHP
1343	1352	e_t_9_20_74	SHP
1356	1366	e_t_9_20_75	SHP
1386	1392	e_t_9_20_76	LOC
1392	1396	e_t_9_20_77	LOC
1400	1407	e_t_9_20_78	LOC
1408	1418	e_t_9_20_79	SHP
1422	1425	e_t_9_20_80	SHP
1425	1432	e_t_9_20_81	SHP
1452	1455	e_t_9_20_82	LOC
1455	1457	e_t_9_20_83	LOC
1458	1466	e_t_9_20_84	SHP
1486	1495	e_t_9_20_85	LOC
1496	1504	e_t_9_20_86	SHP
1524	1527	e_t_9_20_87	LOC
1527	1528	e_t_9_20_88	LOC
1528	1529	e_t_9_20_89	LOC
1530	1538	e_t_9_20_90	SHP
