begin	end	entityId	entityKind
5	8	e_2_42_0	PER
8	18	e_2_42_1	PER
20	22	e_2_42_2	PER
22	35	e_2_42_3	PER
37	40	e_2_42_4	PER
40	52	e_2_42_5	PER
54	56	e_2_42_6	PER
56	66	e_2_42_7	PER
68	71	e_2_42_8	PER
71	73	e_2_42_9	PER
73	83	e_2_42_10	PER
87	88	e_2_42_11	PER
87	105	e_2_42_12	PER
107	108	e_2_42_13	LOC
108	111	e_2_42_14	LOC
111	114	e_2_42_15	LOC
202	206	e_2_42_16	LOC
223	235	e_2_42_17	SHP
242	247	e_2_42_18	SHP
330	340	e_2_42_19	SHP
441	445	e_2_42_20	LOC
777	780	e_2_42_21	LOCderiv
917	925	e_2_42_22	PER
989	996	e_2_42_23	SHP
1005	1009	e_2_42_24	LOC
1067	1070	e_2_42_25	PER
1458	1463	e_2_42_26	PER
1507	1516	e_2_42_27	LOC
1581	1583	e_2_42_28	SHP
1583	1586	e_2_42_29	SHP
1629	1642	e_2_42_30	LOC
