begin	end	entityId	entityKind
5	7	e_t_3_39_0	PER
7	20	e_t_3_39_1	PER
22	23	e_t_3_39_2	PER
22	25	e_t_3_39_3	PER
25	39	e_t_3_39_4	PER
41	43	e_t_3_39_5	PER
43	45	e_t_3_39_6	PER
45	52	e_t_3_39_7	PER
54	56	e_t_3_39_8	PER
56	71	e_t_3_39_9	PER
73	96	e_t_3_39_10	PER
98	100	e_t_3_39_11	PER
100	114	e_t_3_39_12	PER
118	121	e_t_3_39_13	PER
121	125	e_t_3_39_14	PER
125	134	e_t_3_39_15	PER
136	137	e_t_3_39_16	LOC
137	140	e_t_3_39_17	LOC
140	143	e_t_3_39_18	LOC
174	183	e_t_3_39_19	LOC
197	203	e_t_3_39_20	LOC
240	245	e_t_3_39_21	LOC
367	372	e_t_3_39_22	LOCderiv
790	796	e_t_3_39_23	LOCderiv
837	845	e_t_3_39_24	LOC
1131	1138	e_t_3_39_25	PER
1190	1199	e_t_3_39_26	ORG
1388	1391	e_t_3_39_27	LOCderiv
1391	1394	e_t_3_39_28	LOCderiv
1434	1440	e_t_3_39_29	LOCderiv
1648	1654	e_t_3_39_30	LOCderiv
