begin	end	entityId	entityKind
4	16	e_t_12_21_0	PER
18	20	e_t_12_21_1	PER
20	38	e_t_12_21_2	PER
40	43	e_t_12_21_3	PER
43	68	e_t_12_21_4	PER
70	71	e_t_12_21_5	PER
71	73	e_t_12_21_6	PER
73	89	e_t_12_21_7	PER
91	93	e_t_12_21_8	PER
93	110	e_t_12_21_9	PER
112	114	e_t_12_21_10	PER
114	116	e_t_12_21_11	PER
116	129	e_t_12_21_12	PER
131	132	e_t_12_21_13	PER
132	135	e_t_12_21_14	PER
135	146	e_t_12_21_15	PER
148	173	e_t_12_21_16	PER
175	177	e_t_12_21_17	PER
177	191	e_t_12_21_18	PER
193	195	e_t_12_21_19	PER
195	219	e_t_12_21_20	PER
223	244	e_t_12_21_21	PER
246	247	e_t_12_21_22	LOC
247	250	e_t_12_21_23	LOC
250	253	e_t_12_21_24	LOC
453	460	e_t_12_21_25	LOC
957	967	e_t_12_21_26	ORG
1127	1136	e_t_12_21_27	ORG
