begin	end	entityId	entityKind
5	26	e_t_7_12_0	PER
28	31	e_t_7_12_1	PER
31	43	e_t_7_12_2	PER
45	61	e_t_7_12_3	PER
63	64	e_t_7_12_4	PER
64	67	e_t_7_12_5	PER
67	83	e_t_7_12_6	PER
85	88	e_t_7_12_7	PER
88	103	e_t_7_12_8	PER
105	106	e_t_7_12_9	PER
106	121	e_t_7_12_10	PER
123	133	e_t_7_12_11	PER
135	137	e_t_7_12_12	PER
137	150	e_t_7_12_13	PER
152	154	e_t_7_12_14	PER
154	175	e_t_7_12_15	PER
177	180	e_t_7_12_16	PER
180	195	e_t_7_12_17	PER
199	200	e_t_7_12_18	PER
200	204	e_t_7_12_19	PER
204	209	e_t_7_12_20	PER
211	212	e_t_7_12_21	LOC
212	215	e_t_7_12_22	LOC
215	218	e_t_7_12_23	LOC
236	238	e_t_7_12_24	LOCderiv
266	271	e_t_7_12_25	LOC
743	751	e_t_7_12_26	LOC
751	754	e_t_7_12_27	PER
781	788	e_t_7_12_28	LOC
971	979	e_t_7_12_29	LOC
1007	1012	e_t_7_12_30	LOC
1193	1200	e_t_7_12_31	LOC
1201	1206	e_t_7_12_32	LOC
1210	1215	e_t_7_12_33	LOC
1334	1346	e_t_7_12_34	LOC
1389	1397	e_t_7_12_35	LOC
1417	1422	e_t_7_12_36	LOC
1426	1431	e_t_7_12_37	LOC
1549	1553	e_t_7_12_38	PER
1575	1582	e_t_7_12_39	LOC
