begin	end	entityId	entityKind
5	7	e_t_5_8_0	PER
7	22	e_t_5_8_1	PER
24	25	e_t_5_8_2	PER
25	29	e_t_5_8_3	PER
29	43	e_t_5_8_4	PER
45	48	e_t_5_8_5	PER
48	55	e_t_5_8_6	PER
57	59	e_t_5_8_7	PER
59	67	e_t_5_8_8	PER
69	71	e_t_5_8_9	PER
71	83	e_t_5_8_10	PER
85	86	e_t_5_8_11	PER
85	88	e_t_5_8_12	PER
88	106	e_t_5_8_13	PER
110	113	e_t_5_8_14	PER
113	127	e_t_5_8_15	PER
129	130	e_t_5_8_16	LOC
130	133	e_t_5_8_17	LOC
133	136	e_t_5_8_18	LOC
165	172	e_t_5_8_19	SHP
262	268	e_t_5_8_20	LOCderiv
297	298	e_t_5_8_21	LOCderiv
339	345	e_t_5_8_22	LOC
389	395	e_t_5_8_23	LOCderiv
555	561	e_t_5_8_24	LOCderiv
654	676	e_t_5_8_25	PER
743	745	e_t_5_8_26	RELderiv
745	751	e_t_5_8_27	RELderiv
751	756	e_t_5_8_28	ORG
757	765	e_t_5_8_29	RELderiv
905	911	e_t_5_8_30	LOCderiv
949	956	e_t_5_8_31	SHP
1657	1662	e_t_5_8_32	ORG
1695	1703	e_t_5_8_33	LOC
1707	1715	e_t_5_8_34	LOC
