begin	end	entityId	entityKind
4	6	e_t_3_5_0	PER
6	19	e_t_3_5_1	PER
21	24	e_t_3_5_2	PER
24	36	e_t_3_5_3	PER
38	40	e_t_3_5_4	PER
40	50	e_t_3_5_5	PER
52	53	e_t_3_5_6	PER
52	69	e_t_3_5_7	PER
73	74	e_t_3_5_8	PER
73	91	e_t_3_5_9	PER
93	94	e_t_3_5_10	LOC
94	97	e_t_3_5_11	LOC
97	100	e_t_3_5_12	LOC
129	136	e_t_3_5_13	LOC
158	163	e_t_3_5_14	PER
163	179	e_t_3_5_15	PER
308	312	e_t_3_5_16	LOC
312	315	e_t_3_5_17	LOC
493	498	e_t_3_5_18	LOCderiv
498	501	e_t_3_5_19	LOCderiv
620	625	e_t_3_5_20	ORG
938	943	e_t_3_5_21	LOCderiv
943	946	e_t_3_5_22	LOCderiv
1298	1303	e_t_3_5_23	ORG
1554	1559	e_t_3_5_24	ORG
