begin	end	entityId	entityKind
8	9	e_t_7_45_0	PER
9	28	e_t_7_45_1	PER
30	46	e_t_7_45_2	PER
48	50	e_t_7_45_3	PER
50	52	e_t_7_45_4	PER
52	63	e_t_7_45_5	PER
65	68	e_t_7_45_6	PER
68	70	e_t_7_45_7	PER
70	83	e_t_7_45_8	PER
85	87	e_t_7_45_9	PER
87	100	e_t_7_45_10	PER
102	116	e_t_7_45_11	PER
118	119	e_t_7_45_12	PER
119	131	e_t_7_45_13	PER
135	137	e_t_7_45_14	PER
137	140	e_t_7_45_15	PER
140	160	e_t_7_45_16	PER
162	163	e_t_7_45_17	LOC
163	166	e_t_7_45_18	LOC
166	169	e_t_7_45_19	LOC
202	212	e_t_7_45_20	SHP
274	290	e_t_7_45_21	PER
677	682	e_t_7_45_22	ORG
1181	1188	e_t_7_45_23	LOC
1192	1194	e_t_7_45_24	LOC
1194	1202	e_t_7_45_25	LOC
