begin	end	entityId	entityKind
6	24	e_2_20_0	PER
26	29	e_2_20_1	PER
29	47	e_2_20_2	PER
49	51	e_2_20_3	PER
51	65	e_2_20_4	PER
67	71	e_2_20_5	PER
71	82	e_2_20_6	PER
86	87	e_2_20_7	PER
87	90	e_2_20_8	PER
90	100	e_2_20_9	PER
102	103	e_2_20_10	LOC
103	106	e_2_20_11	LOC
106	109	e_2_20_12	LOC
149	167	e_2_20_13	LOC
227	232	e_2_20_14	LOCderiv
253	255	e_2_20_15	LOC
255	258	e_2_20_16	LOC
264	271	e_2_20_17	LOC
340	345	e_2_20_18	RELderiv
351	356	e_2_20_19	LOC
358	365	e_2_20_20	LOC
380	382	e_2_20_21	LOC
382	386	e_2_20_22	LOC
442	447	e_2_20_23	LOCderiv
447	449	e_2_20_24	LOCderiv
455	460	e_2_20_25	RELderiv
541	543	e_2_20_26	LOCderiv
543	547	e_2_20_27	LOCderiv
653	658	e_2_20_28	LOCderiv
658	661	e_2_20_29	LOCderiv
738	743	e_2_20_30	RELderiv
846	848	e_2_20_31	LOC
848	851	e_2_20_32	LOC
856	863	e_2_20_33	LOC
885	895	e_2_20_34	LOC
1100	1106	e_2_20_35	LOC
1207	1209	e_2_20_36	LOC
1209	1212	e_2_20_37	LOC
1214	1220	e_2_20_38	LOC
1222	1232	e_2_20_39	LOC
1234	1251	e_2_20_40	LOC
1253	1261	e_2_20_41	LOC
1267	1273	e_2_20_42	LOC
1307	1311	e_2_20_43	LOC
1311	1314	e_2_20_44	LOC
1361	1371	e_2_20_45	LOC
1373	1378	e_2_20_46	LOC
1380	1386	e_2_20_47	LOC
1392	1395	e_2_20_48	LOC
1395	1406	e_2_20_49	LOC
1429	1434	e_2_20_50	LOC
1505	1512	e_2_20_51	LOC
1514	1520	e_2_20_52	LOC
1525	1530	e_2_20_53	LOC
