begin	end	entityId	entityKind
50	55	e_n_1_28_0	LOC
70	75	e_n_1_28_1	LOC
185	196	e_n_1_28_2	PER
292	294	e_n_1_28_3	PER
394	396	e_n_1_28_4	LOCderiv
396	402	e_n_1_28_5	LOCderiv
478	483	e_n_1_28_6	LOC
497	502	e_n_1_28_7	LOC
650	660	e_n_1_28_8	ORG
696	702	e_n_1_28_9	LOCderiv
795	805	e_n_1_28_10	ORG
913	917	e_n_1_28_11	LOCderiv
953	956	e_n_1_28_12	LOC
956	961	e_n_1_28_13	LOC
1029	1035	e_n_1_28_14	LOC
1037	1041	e_n_1_28_15	LOCderiv
1079	1080	e_n_1_28_16	SHP
1080	1085	e_n_1_28_17	SHP
1126	1133	e_n_1_28_18	LOC
1182	1186	e_n_1_28_19	PER
1209	1211	e_n_1_28_20	PER
