begin	end	entityId	entityKind
97	106	e_n_4_6_0	PER
112	115	e_n_4_6_1	LOC
115	119	e_n_4_6_2	LOC
163	170	e_n_4_6_3	LOC
204	207	e_n_4_6_4	LOCderiv
207	210	e_n_4_6_5	LOCderiv
260	265	e_n_4_6_6	LOC
291	292	e_n_4_6_7	LOC
292	296	e_n_4_6_8	LOC
298	302	e_n_4_6_9	LOC
305	310	e_n_4_6_10	LOC
314	319	e_n_4_6_11	LOC
321	331	e_n_4_6_12	PER
342	348	e_n_4_6_13	LOC
449	455	e_n_4_6_14	LOC
482	488	e_n_4_6_15	LOC
499	506	e_n_4_6_16	LOC
510	514	e_n_4_6_17	LOC
540	550	e_n_4_6_18	PER
586	591	e_n_4_6_19	LOC
595	601	e_n_4_6_20	LOC
635	643	e_n_4_6_21	LOC
684	690	e_n_4_6_22	PER
698	703	e_n_4_6_23	LOC
756	757	e_n_4_6_24	LOC
757	761	e_n_4_6_25	LOC
817	821	e_n_4_6_26	LOC
821	822	e_n_4_6_27	LOC
878	882	e_n_4_6_28	LOC
1029	1033	e_n_4_6_29	LOC
1033	1036	e_n_4_6_30	LOC
1097	1099	e_n_4_6_31	LOC
1099	1101	e_n_4_6_32	LOC
1123	1128	e_n_4_6_33	LOC
1150	1159	e_n_4_6_34	LOC
1163	1180	e_n_4_6_35	PER
1189	1198	e_n_4_6_36	LOC
1630	1639	e_n_4_6_37	LOC
