begin	end	entityId	entityKind
5	6	e_t_7_29_0	PER
6	25	e_t_7_29_1	PER
27	30	e_t_7_29_2	PER
30	42	e_t_7_29_3	PER
44	61	e_t_7_29_4	PER
63	65	e_t_7_29_5	PER
65	67	e_t_7_29_6	PER
67	73	e_t_7_29_7	PER
75	77	e_t_7_29_8	PER
77	90	e_t_7_29_9	PER
92	95	e_t_7_29_10	PER
95	110	e_t_7_29_11	PER
112	114	e_t_7_29_12	PER
114	131	e_t_7_29_13	PER
133	135	e_t_7_29_14	PER
135	148	e_t_7_29_15	PER
150	151	e_t_7_29_16	PER
151	154	e_t_7_29_17	PER
154	164	e_t_7_29_18	PER
166	167	e_t_7_29_19	PER
167	179	e_t_7_29_20	PER
183	186	e_t_7_29_21	PER
186	195	e_t_7_29_22	PER
197	198	e_t_7_29_23	LOC
198	201	e_t_7_29_24	LOC
201	204	e_t_7_29_25	LOC
229	232	e_t_7_29_26	LOCderiv
232	235	e_t_7_29_27	LOCderiv
317	326	e_t_7_29_28	LOC
385	388	e_t_7_29_29	LOCderiv
388	392	e_t_7_29_30	LOC
705	721	e_t_7_29_31	LOC
726	731	e_t_7_29_32	LOC
