begin	end	entityId	entityKind
3	15	e_n9_15_0	SHP
39	51	e_n9_15_1	LOC
101	111	e_n9_15_2	LOC
119	137	e_n9_15_3	LOC
255	263	e_n9_15_4	LOCderiv
269	276	e_n9_15_5	LOCderiv
302	306	e_n9_15_6	LOC
337	348	e_n9_15_7	SHP
352	359	e_n9_15_8	SHP
421	429	e_n9_15_9	LOCderiv
461	470	e_n9_15_10	SHP
472	482	e_n9_15_11	SHP
485	496	e_n9_15_12	SHP
498	503	e_n9_15_13	SHP
505	513	e_n9_15_14	SHP
515	530	e_n9_15_15	SHP
532	541	e_n9_15_16	SHP
543	552	e_n9_15_17	SHP
554	563	e_n9_15_18	SHP
567	570	e_n9_15_19	SHP
676	685	e_n9_15_20	SHP
687	692	e_n9_15_21	SHP
694	703	e_n9_15_22	SHP
705	713	e_n9_15_23	SHP
716	730	e_n9_15_24	SHP
732	741	e_n9_15_25	SHP
745	756	e_n9_15_26	SHP
761	770	e_n9_15_27	SHP
772	781	e_n9_15_28	SHP
783	799	e_n9_15_29	SHP
801	811	e_n9_15_30	SHP
813	819	e_n9_15_31	LOC
821	831	e_n9_15_32	SHP
833	846	e_n9_15_33	SHP
848	861	e_n9_15_34	SHP
863	871	e_n9_15_35	SHP
873	888	e_n9_15_36	SHP
890	900	e_n9_15_37	SHP
902	911	e_n9_15_38	SHP
915	928	e_n9_15_39	SHP
972	989	e_n9_15_40	SHP
991	1001	e_n9_15_41	SHP
1005	1014	e_n9_15_42	SHP
1045	1052	e_n9_15_43	LOC
1095	1103	e_n9_15_44	LOC
1123	1130	e_n9_15_45	LOC
1135	1142	e_n9_15_46	LOCderiv
1207	1217	e_n9_15_47	SHP
1286	1303	e_n9_15_48	SHP
1317	1331	e_n9_15_49	LOC
1622	1630	e_n9_15_50	LOCderiv
1813	1819	e_n9_15_51	LOC
1823	1833	e_n9_15_52	LOC
1880	1886	e_n9_15_53	LOCderiv
1933	1943	e_n9_15_54	LOC
1978	1985	e_n9_15_55	LOC
2167	2176	e_n9_15_56	SHP
2180	2195	e_n9_15_57	SHP
2278	2285	e_n9_15_58	LOC
2290	2305	e_n9_15_59	SHP
2340	2347	e_n9_15_60	LOC
2403	2408	e_n9_15_61	LOC
2410	2416	e_n9_15_62	LOC
2420	2426	e_n9_15_63	LOC
2457	2460	e_n9_15_64	LOC
2609	2615	e_n9_15_65	PER
