begin	end	entityId	entityKind
15	21	e_n9_9_0	SHP
25	35	e_n9_9_1	SHP
115	126	e_n9_9_2	SHP
153	162	e_n9_9_3	SHP
171	178	e_n9_9_4	LOC
223	232	e_n9_9_5	SHP
234	240	e_n9_9_6	SHP
242	252	e_n9_9_7	SHP
259	268	e_n9_9_8	SHP
274	281	e_n9_9_9	LOC
316	324	e_n9_9_10	LOC
342	359	e_n9_9_11	SHP
445	454	e_n9_9_12	SHP
551	555	e_n9_9_13	LOC
570	589	e_n9_9_14	PER
610	625	e_n9_9_15	PER
725	740	e_n9_9_16	SHP
753	763	e_n9_9_17	SHP
786	807	e_n9_9_18	PER
811	827	e_n9_9_19	PER
839	849	e_n9_9_20	LOCderiv
924	936	e_n9_9_21	PER
1010	1019	e_n9_9_22	SHP
1054	1059	e_n9_9_23	LOC
1086	1113	e_n9_9_24	PER
1128	1137	e_n9_9_25	PER
1240	1252	e_n9_9_26	PER
1307	1316	e_n9_9_27	LOC
1357	1368	e_n9_9_28	LOCderiv
1385	1397	e_n9_9_29	PER
1406	1416	e_n9_9_30	PER
1511	1521	e_n9_9_31	PER
1768	1778	e_n9_9_32	ORG
1851	1862	e_n9_9_33	SHP
1866	1883	e_n9_9_34	SHP
1903	1909	e_n9_9_35	LOC
1967	1976	e_n9_9_36	SHP
2081	2090	e_n9_9_37	ORG
2274	2283	e_n9_9_38	SHP
2789	2798	e_n9_9_39	SHP
2850	2857	e_n9_9_40	LOC
2942	2947	e_n9_9_41	SHP
2957	2964	e_n9_9_42	LOC
2989	2998	e_n9_9_43	ORG
3049	3055	e_n9_9_44	LOC
3075	3081	e_n9_9_45	PER
3111	3118	e_n9_9_46	LOCderiv
3119	3130	e_n9_9_47	PER
3156	3172	e_n9_9_48	LOC
3202	3208	e_n9_9_49	LOC
3211	3230	e_n9_9_50	ORGpart
3234	3240	e_n9_9_51	RELderiv
3250	3261	e_n9_9_52	PER
3433	3443	e_n9_9_53	SHP
3447	3451	e_n9_9_54	SHP
3462	3469	e_n9_9_55	LOC
3553	3562	e_n9_9_56	LOC
3585	3595	e_n9_9_57	SHP
3645	3651	e_n9_9_58	LOC
3703	3710	e_n9_9_59	LOCderiv
3825	3836	e_n9_9_60	LOC
3974	3995	e_n9_9_61	PER
3999	4017	e_n9_9_62	PER
4067	4079	e_n9_9_63	LOC
4117	4127	e_n9_9_64	PER
4148	4160	e_n9_9_65	LOC
4171	4184	e_n9_9_66	PER
4204	4216	e_n9_9_67	LOC
4261	4274	e_n9_9_68	LOC
4292	4295	e_n9_9_69	PER
4307	4324	e_n9_9_70	SHP
4356	4365	e_n9_9_71	PER
4388	4395	e_n9_9_72	LOC
4542	4555	e_n9_9_73	LOC
4576	4587	e_n9_9_74	PER
4663	4675	e_n9_9_75	LOCderiv
4842	4852	e_n9_9_76	LOC
4880	4887	e_n9_9_77	LOC
4944	4952	e_n9_9_78	PER
5005	5014	e_n9_9_79	LOC
5084	5097	e_n9_9_80	LOC
5101	5108	e_n9_9_81	LOC
5159	5167	e_n9_9_82	LOCderiv
5235	5243	e_n9_9_83	SHP
5245	5254	e_n9_9_84	SHP
5256	5264	e_n9_9_85	SHP
5268	5282	e_n9_9_86	SHP
5307	5314	e_n9_9_87	LOC
5330	5336	e_n9_9_88	LOC
5340	5347	e_n9_9_89	LOC
5498	5504	e_n9_9_90	LOC
5727	5733	e_n9_9_91	LOC
5883	5890	e_n9_9_92	LOC
5965	5978	e_n9_9_93	LOC
6063	6069	e_n9_9_94	LOCderiv
6100	6110	e_n9_9_95	LOCpart
6122	6128	e_n9_9_96	LOC
6165	6177	e_n9_9_97	LOCderiv
6284	6290	e_n9_9_98	LOCderiv
6411	6432	e_n9_9_99	ORG
6553	6559	e_n9_9_100	GPE
6713	6723	e_n9_9_101	LOC
6749	6760	e_n9_9_102	PER
6793	6802	e_n9_9_103	LOC
6806	6820	e_n9_9_104	LOC
6981	6988	e_n9_9_105	LOCderiv
7008	7019	e_n9_9_106	SHP
7026	7038	e_n9_9_107	SHP
7044	7049	e_n9_9_108	LOCderiv
7054	7063	e_n9_9_109	SHP
7073	7078	e_n9_9_110	LOCderiv
7115	7120	e_n9_9_111	PER
7198	7207	e_n9_9_112	LOC
7245	7248	e_n9_9_113	SHP
7252	7261	e_n9_9_114	LOC
7300	7308	e_n9_9_115	LOC
7428	7438	e_n9_9_116	SHP
7442	7452	e_n9_9_117	SHP
7498	7503	e_n9_9_118	PER
7511	7519	e_n9_9_119	PER
7632	7637	e_n9_9_120	LOC
7643	7660	e_n9_9_121	PER
7713	7719	e_n9_9_122	LOC
7767	7789	e_n9_9_123	SHP
7793	7796	e_n9_9_124	SHP
7802	7809	e_n9_9_125	LOC
7814	7817	e_n9_9_126	SHP
7844	7852	e_n9_9_127	LOC
7966	7971	e_n9_9_128	LOC
7984	8008	e_n9_9_129	PER
8015	8024	e_n9_9_130	LOCderiv
8036	8052	e_n9_9_131	PER
8160	8167	e_n9_9_132	LOC
8183	8188	e_n9_9_133	PER
8370	8378	e_n9_9_134	LOC
8384	8390	e_n9_9_135	LOC
8416	8424	e_n9_9_136	LOC
8632	8640	e_n9_9_137	LOCderiv
8740	8745	e_n9_9_138	LOC
8759	8767	e_n9_9_139	LOCderiv
8852	8857	e_n9_9_140	PER
8912	8919	e_n9_9_141	LOC
9005	9010	e_n9_9_142	PER
9075	9081	e_n9_9_143	LOC
9266	9271	e_n9_9_144	LOC
9273	9287	e_n9_9_145	PER
9413	9422	e_n9_9_146	PER
9426	9433	e_n9_9_147	PER
9479	9485	e_n9_9_148	LOC
9487	9506	e_n9_9_149	PER
9538	9547	e_n9_9_150	LOCderiv
9556	9580	e_n9_9_151	PER
