begin	end	entityId	entityKind
3	19	e_t4_49_0	PER
21	35	e_t4_49_1	PER
37	56	e_t4_49_2	PER
58	68	e_t4_49_3	PER
70	93	e_t4_49_4	PER
97	111	e_t4_49_5	PER
113	120	e_t4_49_6	LOC
313	324	e_t4_49_7	PER
387	399	e_t4_49_8	LOC
882	886	e_t4_49_9	LOC
888	891	e_t4_49_10	LOC
893	899	e_t4_49_11	LOC
1036	1052	e_t4_49_12	SHP
1159	1165	e_t4_49_13	PER
1169	1175	e_t4_49_14	PER
1369	1376	e_t4_49_15	SHP
1403	1409	e_t4_49_16	PER
1434	1445	e_t4_49_17	LOC
1446	1454	e_t4_49_18	LOC
1458	1464	e_t4_49_19	LOC
1599	1616	e_t4_49_20	SHP
1620	1628	e_t4_49_21	LOC
1693	1699	e_t4_49_22	PER
1848	1856	e_t4_49_23	LOC
2174	2181	e_t4_49_24	LOCderiv
2233	2244	e_t4_49_25	REL
2473	2482	e_t4_49_26	LOC
2493	2501	e_t4_49_27	LOC
2519	2525	e_t4_49_28	LOC
2542	2546	e_t4_49_29	LOC
2604	2608	e_t4_49_30	LOC
2793	2797	e_t4_49_31	LOC
2816	2825	e_t4_49_32	LOC
3145	3152	e_t4_49_33	LOCderiv
3248	3255	e_t4_49_34	LOCderiv
3692	3700	e_t4_49_35	PER
3702	3707	e_t4_49_36	PER
3709	3721	e_t4_49_37	PER
3723	3726	e_t4_49_38	PER
3728	3742	e_t4_49_39	PER
4062	4066	e_t4_49_40	LOC
4322	4327	e_t4_49_41	PER
4429	4436	e_t4_49_42	PER
4447	4452	e_t4_49_43	LOC
4520	4528	e_t4_49_44	LOCderiv
4583	4592	e_t4_49_45	PER
4864	4868	e_t4_49_46	LOC
5050	5055	e_t4_49_47	SHP
5119	5123	e_t4_49_48	PER
5178	5183	e_t4_49_49	LOC
5218	5229	e_t4_49_50	PER
5331	5339	e_t4_49_51	PER
5481	5485	e_t4_49_52	PER
5618	5629	e_t4_49_53	PER
5635	5639	e_t4_49_54	LOC
5701	5706	e_t4_49_55	LOC
5813	5818	e_t4_49_56	LOC
5822	5827	e_t4_49_57	LOC
5887	5893	e_t4_49_58	LOC
5894	5907	e_t4_49_59	PER
5911	5916	e_t4_49_60	LOC
5965	5976	e_t4_49_61	PER
5980	5991	e_t4_49_62	PER
6083	6088	e_t4_49_63	LOC
6553	6563	e_t4_49_64	LOCderiv
6653	6661	e_t4_49_65	LOCderiv
6665	6671	e_t4_49_66	LOCderiv
6676	6680	e_t4_49_67	LOC
6684	6688	e_t4_49_68	LOC
6993	6999	e_t4_49_69	ORG
7268	7275	e_t4_49_70	PER
7348	7353	e_t4_49_71	LOC
7469	7473	e_t4_49_72	PER
7478	7488	e_t4_49_73	LOC
7498	7506	e_t4_49_74	LOCderiv
7511	7516	e_t4_49_75	LOC
7571	7582	e_t4_49_76	LOCderiv
7589	7603	e_t4_49_77	PER
7637	7647	e_t4_49_78	LOC
7663	7667	e_t4_49_79	PER
7676	7686	e_t4_49_80	LOCderiv
7826	7831	e_t4_49_81	LOC
7837	7845	e_t4_49_82	LOC
7851	7860	e_t4_49_83	LOC
7922	7930	e_t4_49_84	LOC
7967	7976	e_t4_49_85	LOCderiv
7994	7999	e_t4_49_86	LOC
8197	8201	e_t4_49_87	LOC
8230	8234	e_t4_49_88	LOC
8400	8419	e_t4_49_89	PER
8519	8523	e_t4_49_90	LOC
8531	8537	e_t4_49_91	LOCderiv
8651	8656	e_t4_49_92	LOC
8688	8695	e_t4_49_93	LOCderiv
8783	8792	e_t4_49_94	LOC
8850	8857	e_t4_49_95	LOC
8863	8866	e_t4_49_96	LOC
8900	8909	e_t4_49_97	LOCderiv
8986	8998	e_t4_49_98	RELderiv
9004	9014	e_t4_49_99	PER
9020	9030	e_t4_49_100	SHP
9137	9144	e_t4_49_101	LOCderiv
9248	9258	e_t4_49_102	ORG
9364	9368	e_t4_49_103	LOC
9402	9410	e_t4_49_104	RELderiv
9420	9436	e_t4_49_105	PER
9442	9448	e_t4_49_106	LOC
9452	9466	e_t4_49_107	PER
9468	9479	e_t4_49_108	LOC
9508	9515	e_t4_49_109	LOC
9556	9561	e_t4_49_110	LOC
9999	10019	e_t4_49_111	LOCpart
10608	10613	e_t4_49_112	LOC
10634	10637	e_t4_49_113	LOC
10645	10649	e_t4_49_114	LOC
10657	10662	e_t4_49_115	LOC
10670	10684	e_t4_49_116	LOC
10692	10699	e_t4_49_117	LOC
