begin	end	entityId	entityKind
6	24	e_t2_18_0	PER
26	39	e_t2_18_1	PER
41	62	e_t2_18_2	PER
64	80	e_t2_18_3	PER
82	97	e_t2_18_4	PER
101	115	e_t2_18_5	PER
117	124	e_t2_18_6	LOC
246	252	e_t2_18_7	ORG
387	393	e_t2_18_8	LOCderiv
603	610	e_t2_18_9	GPE
612	619	e_t2_18_10	GPE
625	630	e_t2_18_11	GPE
687	694	e_t2_18_12	LOC
1063	1069	e_t2_18_13	ORG
1169	1176	e_t2_18_14	LOC
1488	1499	e_t2_18_15	LOCderiv
1504	1511	e_t2_18_16	LOC
1560	1566	e_t2_18_17	PER
1570	1579	e_t2_18_18	LOC
1625	1632	e_t2_18_19	LOC
1640	1652	e_t2_18_20	LOC
1920	1928	e_t2_18_21	SHP
1937	1942	e_t2_18_22	ORG
1943	1948	e_t2_18_23	LOC
1961	1969	e_t2_18_24	SHP
1971	1978	e_t2_18_25	SHP
1980	1987	e_t2_18_26	SHP
1989	1994	e_t2_18_27	SHP
2000	2005	e_t2_18_28	SHP
2014	2019	e_t2_18_29	ORG
2020	2029	e_t2_18_30	LOC
2293	2299	e_t2_18_31	ORG
2312	2319	e_t2_18_32	LOC
2321	2327	e_t2_18_33	LOC
2329	2340	e_t2_18_34	LOC
2342	2346	e_t2_18_35	LOC
2348	2353	e_t2_18_36	LOC
2358	2365	e_t2_18_37	LOC
2474	2483	e_t2_18_38	SHP
2485	2490	e_t2_18_39	SHP
2496	2507	e_t2_18_40	SHP
2516	2521	e_t2_18_41	ORG
2522	2531	e_t2_18_42	LOC
2545	2561	e_t2_18_43	PER
2567	2576	e_t2_18_44	SHP
2596	2603	e_t2_18_45	GPE
2616	2626	e_t2_18_46	SHP
2644	2649	e_t2_18_47	ORG
2650	2659	e_t2_18_48	LOC
2725	2734	e_t2_18_49	LOC
3052	3058	e_t2_18_50	ORG
3117	3122	e_t2_18_51	SHP
3128	3137	e_t2_18_52	SHP
3183	3193	e_t2_18_53	LOCderiv
3236	3242	e_t2_18_54	ORG
3319	3327	e_t2_18_55	LOCderiv
3371	3384	e_t2_18_56	LOCderiv
4030	4039	e_t2_18_57	PER
4151	4157	e_t2_18_58	LOC
4317	4325	e_t2_18_59	LOC
4375	4384	e_t2_18_60	PER
4392	4401	e_t2_18_61	SHP
