begin	end	entityId	entityKind
3	22	e_t4_14_0	PER
24	35	e_t4_14_1	PER
37	54	e_t4_14_2	PER
56	72	e_t4_14_3	PER
76	94	e_t4_14_4	PER
96	103	e_t4_14_5	LOC
138	142	e_t4_14_6	LOC
260	268	e_t4_14_7	LOC
406	413	e_t4_14_8	LOC
453	463	e_t4_14_9	LOC
467	475	e_t4_14_10	LOC
493	497	e_t4_14_11	LOC
544	550	e_t4_14_12	ORG
677	681	e_t4_14_13	LOC
1178	1186	e_t4_14_14	LOCderiv
1206	1210	e_t4_14_15	SHP
1217	1233	e_t4_14_16	LOC
1274	1281	e_t4_14_17	LOCderiv
1388	1395	e_t4_14_18	LOCderiv
1668	1673	e_t4_14_19	LOC
1838	1846	e_t4_14_20	LOCderiv
1912	1919	e_t4_14_21	LOCderiv
1989	1994	e_t4_14_22	LOC
2017	2028	e_t4_14_23	LOC
2462	2469	e_t4_14_24	LOCderiv
2488	2496	e_t4_14_25	LOCderiv
2523	2529	e_t4_14_26	LOC
3147	3153	e_t4_14_27	ORG
3161	3168	e_t4_14_28	LOCderiv
3227	3236	e_t4_14_29	LOCderiv
3366	3374	e_t4_14_30	LOCderiv
3471	3480	e_t4_14_31	LOCderiv
3536	3541	e_t4_14_32	LOC
3581	3590	e_t4_14_33	LOC
3621	3623	e_t4_14_34	LOC
3628	3634	e_t4_14_35	LOC
3709	3727	e_t4_14_36	LOC
3761	3768	e_t4_14_37	LOCderiv
3854	3863	e_t4_14_38	LOC
3902	3908	e_t4_14_39	ORG
4051	4057	e_t4_14_40	LOCderiv
4140	4147	e_t4_14_41	LOCderiv
4257	4266	e_t4_14_42	LOC
4763	4774	e_t4_14_43	LOCderiv
4787	4796	e_t4_14_44	LOC
4901	4914	e_t4_14_45	ORG
4990	4997	e_t4_14_46	LOCderiv
5147	5153	e_t4_14_47	LOCderiv
5269	5275	e_t4_14_48	LOC
5315	5325	e_t4_14_49	LOCderiv
5326	5336	e_t4_14_50	RELderiv
5586	5591	e_t4_14_51	LOC
5612	5621	e_t4_14_52	LOCderiv
5691	5696	e_t4_14_53	LOC
5715	5722	e_t4_14_54	LOC
5729	5734	e_t4_14_55	LOC
5747	5752	e_t4_14_56	LOC
5832	5842	e_t4_14_57	LOC
6092	6101	e_t4_14_58	LOCderiv
6105	6112	e_t4_14_59	LOCderiv
6113	6121	e_t4_14_60	LOCderiv
6178	6184	e_t4_14_61	LOC
6186	6190	e_t4_14_62	LOC
6194	6200	e_t4_14_63	LOC
6211	6220	e_t4_14_64	LOCderiv
6379	6391	e_t4_14_65	LOCderiv
6678	6686	e_t4_14_66	LOCderiv
6814	6819	e_t4_14_67	LOC
6854	6865	e_t4_14_68	LOCderiv
6870	6878	e_t4_14_69	LOCderiv
7054	7063	e_t4_14_70	LOC
7065	7069	e_t4_14_71	LOC
7071	7078	e_t4_14_72	LOC
7116	7123	e_t4_14_73	LOC
7279	7288	e_t4_14_74	LOCderiv
7518	7522	e_t4_14_75	LOC
7540	7545	e_t4_14_76	LOC
7711	7719	e_t4_14_77	PER
7995	8005	e_t4_14_78	PER
8118	8128	e_t4_14_79	LOCderiv
8240	8248	e_t4_14_80	PER
8398	8406	e_t4_14_81	PER
9028	9034	e_t4_14_82	ORG
9153	9163	e_t4_14_83	PER
9274	9282	e_t4_14_84	PER
